"id;""pers"";""duty"";""date"";""place"";""type"";""acRegistration"""
"1732;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Flight Test"";""HS-TKW"""
"1733;""TG39867"";""Test Engineer"";""2021-10-30"";""BKK"";""Ground Test"";""HS-TKZ"""
"1734;""TG39867"";""Test Engineer"";""2021-10-07"";""DMK"";""Flight Test"";""HS-TKO"""
"1735;""TG39867"";""Pilot Flying"";""2021-09-23"";""BKK"";""Ferry Flight"";""HS-TKP"""
"1736;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Ground Test"";""HS-TKY"""
"1737;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1738;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1739;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1740;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1741;""TG42597"";""Pilot Not Flying"";""2021-11-20"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKZ"""
"1742;""TG42597"";""Test Engineer"";""2021-10-14"";""VTBS"";""Flight Test"";""HS-TKL"""
"1743;""TG42597"";""Pilot Not Flying"";""2021-09-23"";""VTBS"";""Ferry Flight"";""HS-TKP"""
"1744;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1745;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1746;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1747;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1748;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1749;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"1750;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1751;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1752;""TG44186"";""Test Engineer"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1753;""TG33868"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1754;""TG33868"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1755;""TG28368"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1756;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"1757;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"1758;""TG39151"";""Pilot Not Flying"";""2021-11-20"";""DMK-BKK"";""Ferry Flight"";""HS-TKZ"""
"1759;""TG39151"";""Test Engineer"";""2021-08-05"";""BKK"";""Ground Test"";""HS-TQA"""
"1760;""TG39151"";""Test Engineer"";""2021-08-20"";""DMK-BKK"";""Flight Test"";""HS-TKN"""
"1761;""TG39151"";""Test Engineer"";""2021-07-06"";""DMK"";""Ground Test"";""HS-TKM"""
"1762;""TG39151"";""Test Pilot"";""2021-06-21"";""BKK-BKK"";""Flight Test"";""HS-TQC"""
"1763;""TG39151"";""Pilot Flying"";""2021-06-17"";""DMK-BKK"";""Ferry Flight"";""HS-TQC"""
"1764;""TG39151"";""Test Pilot"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"1765;""TG39151"";""Test Engineer"";""2021-05-03"";""BKK"";""Ground Test"";""HS-TQC"""
"1766;""TG39151"";""Pilot Not Flying"";""2021-05-14"";""BKK-DMK"";""Ferry Flight"";""HS-TQC"""
"1767;""TG39151"";""Pilot Flying"";""2021-03-01"";""BKK-DMK"";""Ferry Flight"";""HS-TKK"""
"1768;""TG39151"";""Test Engineer"";""2020-12-08"";""BKK"";""Ground Test"";""HS-TJS"""
"1769;""TG42597"";""Pilot Not Flying"";""2021-11-20"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKZ"""
"1770;""TG42597"";""Test Engineer"";""2021-10-14"";""VTBS"";""Flight Test"";""HS-TKL"""
"1771;""TG42597"";""Pilot Not Flying"";""2021-09-23"";""VTBS"";""Ferry Flight"";""HS-TKP"""
"1772;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1773;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1774;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1775;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1776;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1777;""TG42597"";""Pilot Not Flying"";""2021-11-20"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKZ"""
"1778;""TG42597"";""Test Engineer"";""2021-10-14"";""VTBS"";""Flight Test"";""HS-TKL"""
"1779;""TG42597"";""Pilot Not Flying"";""2021-09-23"";""VTBS"";""Ferry Flight"";""HS-TKP"""
"1780;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1781;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1782;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1783;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1784;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1785;""TG42780"";""Test Engineer"";""2021-11-01"";""BKK"";""Flight Test"";""HS-THD"""
"1786;""TG42597"";""Pilot Not Flying"";""2021-11-20"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKZ"""
"1787;""TG42597"";""Test Engineer"";""2021-10-14"";""VTBS"";""Flight Test"";""HS-TKL"""
"1788;""TG42597"";""Pilot Not Flying"";""2021-09-23"";""VTBS"";""Ferry Flight"";""HS-TKP"""
"1789;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1790;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1791;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1792;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1793;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1794;""TG33868"";""Test Pilot"";""2021-11-25"";""VTBD"";""Ground Test"";""HS-THG"""
"1795;""TG33868"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1796;""TG33868"";""Test Pilot"";""2021-11-25"";""VTBD"";""Flight Test"";""HS-THG"""
"1797;""TG33868"";""Test Pilot"";""2021-11-25"";""VTBD"";""Ground Test"";""HS-THG"""
"1798;""TG33868"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1799;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"1800;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"1801;""TG44186"";""Test Engineer"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1802;""TG28368"";""Test Pilot"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"1803;""TG28368"";""Test Pilot"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"1804;""TG28368"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1805;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"1806;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"1807;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Ground Test"";""HS-TJT"""
"1808;""TG39867"";""Pilot Flying"";""2021-11-20"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1809;""TG39867"";""Pilot Flying"";""2021-11-07"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1810;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Flight Test"";""HS-TKW"""
"1811;""TG39867"";""Test Engineer"";""2021-10-30"";""BKK"";""Ground Test"";""HS-TKZ"""
"1812;""TG39867"";""Test Engineer"";""2021-10-07"";""DMK"";""Flight Test"";""HS-TKO"""
"1813;""TG39867"";""Pilot Flying"";""2021-09-23"";""BKK"";""Ferry Flight"";""HS-TKP"""
"1814;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Ground Test"";""HS-TKY"""
"1815;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1816;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1817;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1818;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1819;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1820;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Ground Test"";""HS-TJT"""
"1821;""TG39867"";""Pilot Flying"";""2021-11-20"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1822;""TG39867"";""Pilot Flying"";""2021-11-07"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1823;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Flight Test"";""HS-TKW"""
"1824;""TG39867"";""Test Engineer"";""2021-10-30"";""BKK"";""Ground Test"";""HS-TKZ"""
"1825;""TG39867"";""Test Engineer"";""2021-10-07"";""DMK"";""Flight Test"";""HS-TKO"""
"1826;""TG39867"";""Pilot Flying"";""2021-09-23"";""BKK"";""Ferry Flight"";""HS-TKP"""
"1827;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Ground Test"";""HS-TKY"""
"1828;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1829;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1830;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1831;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1832;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"1833;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"1834;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"1835;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"1836;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"1837;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"1838;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"1839;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"1840;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"1841;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"1842;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"1843;""TG42319"";""Pilot Not Flying"";""2021-11-27"";""BKK"";""Flight Test"";""HS-TBC"""
"1844;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"1845;""TG44186"";""Test Engineer"";""2021-11-27"";""BKK"";""Flight Test"";""HS-TBC"""
"1846;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"1847;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"1848;""TG44186"";""Test Engineer"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1849;""TG33868"";""Test Pilot"";""2021-11-27"";""VTBS"";""Flight Test"";""HS-TBC"""
"1850;""TG33868"";""Test Pilot"";""2021-11-25"";""VTBD"";""Flight Test"";""HS-THG"""
"1851;""TG33868"";""Test Pilot"";""2021-11-25"";""VTBD"";""Ground Test"";""HS-THG"""
"1852;""TG33868"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"1853;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"1854;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1855;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1856;""TG39833"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"1857;""TG39833"";""Pilot Flying"";""2020-05-31"";""BKK"";""Ferry Flight"";""HS-THE"""
"1858;""TG39833"";""Test Engineer"";""2021-10-18"";""VTBD"";""Flight Test"";""HS-THF"""
"1859;""TG39833"";""Test Engineer"";""2021-08-13"";""BKK"";""Ground Test"";""HS-THL"""
"1860;""TG39833"";""Test Engineer"";""2021-06-24"";""VTBS"";""Ground Test"";""HS-THM"""
"1861;""TG39833"";""Test Engineer"";""2021-03-07"";""BKK"";""Ground Test"";""HS-THB"""
"1862;""TG39833"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1863;""TG39833"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1864;""TG42780"";""Test Engineer"";""2021-11-01"";""BKK"";""Flight Test"";""HS-THD"""
"1865;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"1866;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"1867;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"1868;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"1869;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"1870;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"1871;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"1872;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"1873;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"1874;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"1875;""TG42597"";""Pilot Not Flying"";""2021-11-20"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKZ"""
"1876;""TG42597"";""Test Engineer"";""2021-10-14"";""VTBS"";""Flight Test"";""HS-TKL"""
"1877;""TG42597"";""Pilot Not Flying"";""2021-09-23"";""VTBS"";""Ferry Flight"";""HS-TKP"""
"1878;""TG42597"";""Test Engineer"";""2021-05-05"";""VTBS"";""Ground Test"";""HS-TKX"""
"1879;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"1880;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"1881;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"1882;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1883;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1884;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1885;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Ground Test"";""HS-TJT"""
"1886;""TG39867"";""Pilot Flying"";""2021-11-20"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1887;""TG39867"";""Pilot Flying"";""2021-11-07"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1888;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Flight Test"";""HS-TKW"""
"1889;""TG39867"";""Test Engineer"";""2021-10-30"";""BKK"";""Ground Test"";""HS-TKZ"""
"1890;""TG39867"";""Test Engineer"";""2021-10-07"";""DMK"";""Flight Test"";""HS-TKO"""
"1891;""TG39867"";""Pilot Flying"";""2021-09-23"";""BKK"";""Ferry Flight"";""HS-TKP"""
"1892;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Ground Test"";""HS-TKY"""
"1893;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1894;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1895;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1896;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1897;""TG39867"";""Test Engineer"";""2021-09-30"";""BKK"";""Ground Test"";""HS-TKO"""
"1898;""TG39867"";""Test Engineer"";""2021-08-13"";""BKK"";""Ground Test"";""HS-TKN"""
"1899;""TG39867"";""Test Engineer"";""2021-06-25"";""BKK"";""Ground Test"";""HS-TKR"""
"1900;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1901;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1902;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Ground Test"";""HS-TJT"""
"1903;""TG39867"";""Pilot Flying"";""2021-11-20"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1904;""TG39867"";""Pilot Flying"";""2021-11-07"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1905;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Flight Test"";""HS-TKW"""
"1906;""TG39867"";""Test Engineer"";""2021-10-30"";""BKK"";""Ground Test"";""HS-TKZ"""
"1907;""TG39867"";""Test Engineer"";""2021-10-07"";""DMK"";""Flight Test"";""HS-TKO"""
"1908;""TG39867"";""Pilot Flying"";""2021-09-23"";""BKK"";""Ferry Flight"";""HS-TKP"""
"1909;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Ground Test"";""HS-TKY"""
"1910;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1911;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1912;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1913;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1914;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Ground Test"";""HS-TKW"""
"1915;""TG39867"";""Test Engineer"";""2021-10-10"";""BKK"";""Ground Test"";""HS-TKL"""
"1916;""TG39867"";""Test Engineer"";""2021-09-30"";""BKK"";""Ground Test"";""HS-TKO"""
"1917;""TG39867"";""Test Engineer"";""2021-08-13"";""BKK"";""Ground Test"";""HS-TKN"""
"1918;""TG39867"";""Test Engineer"";""2021-06-25"";""BKK"";""Ground Test"";""HS-TKR"""
"1919;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1920;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1921;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Ground Test"";""HS-TJT"""
"1922;""TG39867"";""Pilot Flying"";""2021-11-20"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1923;""TG39867"";""Pilot Flying"";""2021-11-07"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1924;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Flight Test"";""HS-TKW"""
"1925;""TG39867"";""Test Engineer"";""2021-10-30"";""BKK"";""Ground Test"";""HS-TKZ"""
"1926;""TG39867"";""Test Engineer"";""2021-10-07"";""DMK"";""Flight Test"";""HS-TKO"""
"1927;""TG39867"";""Pilot Flying"";""2021-09-23"";""BKK"";""Ferry Flight"";""HS-TKP"""
"1928;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Ground Test"";""HS-TKY"""
"1929;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1930;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1931;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1932;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1933;""TG39867"";""Test Engineer"";""2021-11-11"";""BKK"";""Ground Test"";""HS-TJS"""
"1934;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Ground Test"";""HS-TKW"""
"1935;""TG39867"";""Test Engineer"";""2021-10-10"";""BKK"";""Ground Test"";""HS-TKL"""
"1936;""TG39867"";""Test Engineer"";""2021-09-30"";""BKK"";""Ground Test"";""HS-TKO"""
"1937;""TG39867"";""Test Engineer"";""2021-08-13"";""BKK"";""Ground Test"";""HS-TKN"""
"1938;""TG39867"";""Test Engineer"";""2021-06-25"";""BKK"";""Ground Test"";""HS-TKR"""
"1939;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1940;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1941;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Ground Test"";""HS-TJT"""
"1942;""TG39867"";""Pilot Flying"";""2021-11-20"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1943;""TG39867"";""Pilot Flying"";""2021-11-07"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1944;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Flight Test"";""HS-TKW"""
"1945;""TG39867"";""Test Engineer"";""2021-10-30"";""BKK"";""Ground Test"";""HS-TKZ"""
"1946;""TG39867"";""Test Engineer"";""2021-10-07"";""DMK"";""Flight Test"";""HS-TKO"""
"1947;""TG39867"";""Pilot Flying"";""2021-09-23"";""BKK"";""Ferry Flight"";""HS-TKP"""
"1948;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Ground Test"";""HS-TKY"""
"1949;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1950;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1951;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1952;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1953;""TG39867"";""Test Engineer"";""2021-11-11"";""BKK"";""Flight Test"";""HS-TJS"""
"1954;""TG39867"";""Test Engineer"";""2021-11-11"";""BKK"";""Ground Test"";""HS-TJS"""
"1955;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Ground Test"";""HS-TKW"""
"1956;""TG39867"";""Test Engineer"";""2021-10-10"";""BKK"";""Ground Test"";""HS-TKL"""
"1957;""TG39867"";""Test Engineer"";""2021-09-30"";""BKK"";""Ground Test"";""HS-TKO"""
"1958;""TG39867"";""Test Engineer"";""2021-08-13"";""BKK"";""Ground Test"";""HS-TKN"""
"1959;""TG39867"";""Test Engineer"";""2021-06-25"";""BKK"";""Ground Test"";""HS-TKR"""
"1960;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1961;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Flight Test"";""HS-TJT"""
"1962;""TG39867"";""Test Engineer"";""2021-11-26"";""BKK"";""Ground Test"";""HS-TJT"""
"1963;""TG39867"";""Pilot Flying"";""2021-11-20"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1964;""TG39867"";""Pilot Flying"";""2021-11-07"";""BKK"";""Ferry Flight"";""HS-TKZ"""
"1965;""TG39867"";""Test Engineer"";""2021-10-31"";""BKK"";""Flight Test"";""HS-TKW"""
"1966;""TG39867"";""Test Engineer"";""2021-10-30"";""BKK"";""Ground Test"";""HS-TKZ"""
"1967;""TG39867"";""Test Engineer"";""2021-10-07"";""DMK"";""Flight Test"";""HS-TKO"""
"1968;""TG39867"";""Pilot Flying"";""2021-09-23"";""BKK"";""Ferry Flight"";""HS-TKP"""
"1969;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Ground Test"";""HS-TKY"""
"1970;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"1971;""TG39867"";""Test Engineer"";""2021-09-02"";""BKK"";""Flight Test"";""HS-TJW"""
"1972;""TG39867"";""Test Engineer"";""2021-09-21"";""BKK"";""Flight Test"";""HS-TKY"""
"1973;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"1974;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"1975;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"1976;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"1977;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"1978;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"1979;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"1980;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"1981;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"1982;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"1983;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"1984;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"1985;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"1986;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"1987;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"1988;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
