,aircraft_registration,arr,dep,flight_date,flight_number,actual_block_fuel,actual_burn,actual_flt_time,actual_fob,actual_landing_date,actual_landing_fuel,actual_landing_time,actual_off_block_date,actual_off_block_time,actual_on_block_date,actual_on_block_fuel,actual_on_block_time,actual_takeoff_date,actual_takeoff_fuel,actual_takeoff_time,actual_taxi_fuel,actual_taxi_in_fuel,actual_taxi_in_time,actual_taxi_out_time,actual_zfw,aircraft_type,company_fuel,dev_zfw,esad,eta_date,eta_time,etd_date,etd_time,excess_fuel,extra_fuel,plan_block_fuel,plan_burn,plan_flt_time,plan_landing_date,plan_landing_fuel,plan_landing_time,plan_off_block_date,plan_off_block_time,plan_on_block_date,plan_on_block_fuel,plan_on_block_time,plan_takeoff_date,plan_takeoff_time,plan_taxi_fuel,plan_taxi_in_fuel,plan_taxi_in_time,plan_taxi_out_time,plan_zfw,sta_date,sta_time,std_date,std_time
2772,HS-TQE,LHR,HKT,2022/04/18,THA918,69800,61700,12:13:00,69800,2022/04/18,Invalid,17:46:00,2022/04/18,05:05:00,2022/04/18,8200,17:54:00,2022/04/18,Invalid,05:33:00,Invalid,Invalid,0:08:00,0:28:00,141114,B788,350,-3086,5978,2022/04/18,18:10:00,2022/04/18,05:00:00,-6371,-88,69888,63517,12:23:00,2022/04/18,6371,17:23:00,2022/04/18,04:50:00,2022/04/18,6371,18:10:00,2022/04/18,05:00:00,300,0,0:47:00,0:10:00,144200,2022/04/18,18:10:00,2022/04/18,04:50:00
2773,HS-THN,BKK,ARN,2022/04/18,THA961,65200,57210,10:42:00,65180,2022/04/18,8040,23:28:00,2022/04/18,12:30:01,2022/04/18,7970,23:34:00,2022/04/18,65060,12:46:00,120,70,0:06:00,0:15:59,154678,A359,0,178,5187,2022/04/18,23:30:00,2022/04/18,12:48:00,3451,100,65080,60491,10:46:00,2022/04/18,4589,23:34:00,2022/04/18,12:30:00,2022/04/18,4589,23:34:00,2022/04/18,12:48:00,450,0,0:00:00,0:18:00,154500,2022/04/18,23:30:00,2022/04/18,12:30:00
2774,HS-THD,BKK,CPH,2022/04/18,THA951,64400,58450,10:24:00,64500,2022/04/18,6140,23:03:00,2022/04/18,12:25:01,2022/04/18,6050,23:08:00,2022/04/18,64380,12:39:00,120,90,0:05:00,0:13:59,165560,A359,0,-191,5057,2022/04/18,23:00:00,2022/04/18,12:40:00,1476,6,64394,59730,10:30:00,2022/04/18,4664,23:10:00,2022/04/18,12:25:00,2022/04/18,4664,23:10:00,2022/04/18,12:40:00,400,0,0:00:00,0:15:00,165751,2022/04/18,23:00:00,2022/04/18,12:25:00
2775,HS-TWA,BKK,CDG,2022/04/18,THA931,65300,Invalid,10:40:00,65300,2022/04/18,Invalid,22:41:00,2022/04/18,11:46:01,2022/04/18,Invalid,22:49:00,2022/04/18,Invalid,12:01:00,Invalid,Invalid,0:08:00,0:14:59,164700,B789,500,700,5169,2022/04/18,22:55:00,2022/04/18,12:02:00,-5152,344,64956,59804,10:46:00,2022/04/18,5152,22:48:00,2022/04/18,11:40:00,2022/04/18,5152,22:48:00,2022/04/18,12:02:00,462,0,0:00:00,0:22:00,164000,2022/04/18,22:55:00,2022/04/18,11:40:00
2776,HS-THC,ISB,BKK,2022/04/18,THA349,57700,Invalid,4:37:00,57700,2022/04/18,Invalid,17:50:00,2022/04/18,12:59:00,2022/04/18,Invalid,17:57:00,2022/04/18,Invalid,13:13:00,Invalid,Invalid,0:07:00,0:14:00,157544,A359,0,-2456,2137,2022/04/18,17:10:00,2022/04/18,12:10:00,-30578,-115,57815,27237,4:32:00,2022/04/18,30578,16:42:00,2022/04/18,12:00:00,2022/04/18,30578,16:42:00,2022/04/18,12:10:00,400,0,0:00:00,0:10:00,160000,2022/04/18,17:10:00,2022/04/18,12:00:00
2777,HS-TKW,BKK,ZRH,2022/04/18,THA971,85000,76200,10:03:00,85000,2022/04/18,9000,21:39:00,2022/04/18,11:26:00,2022/04/18,8800,21:48:00,2022/04/18,84900,11:36:00,100,200,0:09:00,0:10:00,211262,B77W,500,520,4896,2022/04/18,22:30:00,2022/04/18,11:46:00,1908,122,84878,77786,10:22:00,2022/04/18,7092,22:08:00,2022/04/18,11:30:00,2022/04/18,7092,22:08:00,2022/04/18,11:46:00,600,0,0:00:00,0:16:00,210742,2022/04/18,22:30:00,2022/04/18,11:30:00
2778,HS-TKZ,BKK,LHR,2022/04/18,THA911,95300,84700,10:58:00,95200,2022/04/18,10900,23:06:00,2022/04/18,11:54:01,2022/04/18,10500,23:12:00,2022/04/18,94900,12:08:00,300,400,0:06:00,0:13:59,212136,B77W,500,-386,5311,2022/04/18,23:00:00,2022/04/18,11:47:00,3649,98,95102,87851,11:12:00,2022/04/18,7251,22:59:00,2022/04/18,11:30:00,2022/04/18,7251,22:59:00,2022/04/18,11:47:00,600,0,0:00:00,0:17:00,212522,2022/04/18,23:00:00,2022/04/18,11:30:00
2779,HS-TKO,BKK,FRA,2022/04/18,THA921,84900,76300,10:18:00,85000,2022/04/18,9000,23:13:00,2022/04/18,12:41:01,2022/04/18,8700,23:20:00,2022/04/18,84600,12:55:00,400,300,0:07:00,0:13:59,204495,B77W,0,-5,4983,2022/04/18,23:25:00,2022/04/18,13:03:00,2447,-10,84910,78357,10:32:00,2022/04/18,6553,23:35:00,2022/04/18,12:45:00,2022/04/18,6553,23:35:00,2022/04/18,13:03:00,600,0,0:00:00,0:18:00,204500,2022/04/18,23:25:00,2022/04/18,12:45:00
2780,HS-THC,BKK,ISB,2022/04/18,THA350,30900,Invalid,4:17:00,30900,2022/04/18,Invalid,23:58:00,2022/04/18,19:30:00,2022/04/19,Invalid,00:03:00,2022/04/18,Invalid,19:41:00,Invalid,Invalid,0:05:00,0:11:00,172180,A359,0,-11820,1969,2022/04/18,23:25:00,2022/04/18,18:36:00,-4954,622,30278,25324,4:11:00,2022/04/18,4954,22:47:00,2022/04/18,18:20:00,2022/04/18,4954,22:47:00,2022/04/18,18:36:00,400,0,0:00:00,0:16:00,184000,2022/04/18,23:25:00,2022/04/18,18:20:00
2781,HS-THJ,DEL,BKK,2022/04/18,THA315,30600,21160,3:46:00,30410,2022/04/18,9340,15:08:00,2022/04/18,11:10:00,2022/04/18,9250,15:18:00,2022/04/18,30180,11:22:00,230,90,0:10:00,0:12:00,174378,A359,827,748,1750,2022/04/18,15:25:00,2022/04/18,11:05:00,255,-137,30737,21652,3:44:00,2022/04/18,9085,14:49:00,2022/04/18,10:55:00,2022/04/18,9085,14:49:00,2022/04/18,11:05:00,400,0,0:00:00,0:10:00,173630,2022/04/18,15:25:00,2022/04/18,10:55:00
2782,HS-TKV,BKK,BOM,2022/04/18,THA318,33800,26600,3:34:00,33400,2022/04/18,7100,22:36:00,2022/04/18,18:48:00,2022/04/18,6800,22:40:00,2022/04/18,33000,19:02:00,400,300,0:04:00,0:14:00,203785,B77W,0,-715,1701,2022/04/18,22:35:00,2022/04/18,18:20:00,473,-6,33806,27179,3:42:00,2022/04/18,6627,22:02:00,2022/04/18,18:05:00,2022/04/18,6627,22:02:00,2022/04/18,18:20:00,600,0,0:00:00,0:15:00,204500,2022/04/18,22:35:00,2022/04/18,18:05:00
2783,HS-TKK,BKK,MUC,2022/04/18,THA925,77200,69200,10:00:00,77600,2022/04/18,8600,22:32:00,2022/04/18,12:15:00,2022/04/18,8400,22:38:00,2022/04/18,77100,12:32:00,500,200,0:06:00,0:17:00,187716,B77W,500,-2865,4798,2022/04/18,23:05:00,2022/04/18,12:45:00,1455,-646,78246,71101,10:11:00,2022/04/18,7145,22:56:00,2022/04/18,12:25:00,2022/04/18,7145,22:56:00,2022/04/18,12:45:00,660,0,0:00:00,0:20:00,190581,2022/04/18,23:05:00,2022/04/18,12:25:00
2784,HS-TKV,BOM,BKK,2022/04/18,THA317,41100,29800,3:51:00,40800,2022/04/18,11500,16:45:00,2022/04/18,12:40:00,2022/04/18,11000,16:53:00,2022/04/18,40200,12:54:00,600,500,0:08:00,0:14:00,215082,B77W,1074,-2418,1753,2022/04/18,16:25:00,2022/04/18,12:05:00,-123,-199,41299,29676,3:48:00,2022/04/18,11623,15:53:00,2022/04/18,11:55:00,2022/04/18,11623,15:53:00,2022/04/18,12:05:00,600,0,0:00:00,0:10:00,217500,2022/04/18,16:25:00,2022/04/18,11:55:00
2785,HS-THJ,BKK,DEL,2022/04/18,THA316,24550,18680,3:26:00,24640,2022/04/18,6070,21:51:00,2022/04/18,17:59:00,2022/04/18,5960,21:57:00,2022/04/18,23690,18:25:00,950,110,0:06:00,0:26:00,171298,A359,0,-302,1590,2022/04/18,22:25:00,2022/04/18,18:18:00,1295,-64,24704,19929,3:25:00,2022/04/18,4775,21:43:00,2022/04/18,18:00:00,2022/04/18,4775,21:43:00,2022/04/18,18:18:00,450,0,0:00:00,0:18:00,171600,2022/04/18,22:25:00,2022/04/18,18:00:00
2786,HS-TQC,BKK,BLR,2022/04/18,THA326,20200,14757,3:16:00,20200,2022/04/18,Invalid,22:26:00,2022/04/18,18:55:00,2022/04/18,5500,22:32:00,2022/04/18,Invalid,19:10:00,Invalid,Invalid,0:06:00,0:15:00,142061,B788,0,61,1481,2022/04/18,22:55:00,2022/04/18,19:17:00,-4368,39,20161,15793,3:13:00,2022/04/18,4368,22:30:00,2022/04/18,19:00:00,2022/04/18,4368,22:30:00,2022/04/18,19:17:00,357,0,0:00:00,0:17:00,142000,2022/04/18,22:55:00,2022/04/18,19:00:00
2787,HS-TQC,BLR,BKK,2022/04/18,THA325,23100,14700,3:13:00,23100,2022/04/18,Invalid,17:52:00,2022/04/18,14:22:00,2022/04/18,8500,17:58:00,2022/04/18,Invalid,14:39:00,Invalid,Invalid,0:06:00,0:17:00,139574,B788,0,-1226,1450,2022/04/18,17:55:00,2022/04/18,14:30:00,-5890,1317,21783,15893,3:13:00,2022/04/18,5890,17:43:00,2022/04/18,14:20:00,2022/04/18,5890,17:43:00,2022/04/18,14:30:00,300,0,0:00:00,0:10:00,140800,2022/04/18,17:55:00,2022/04/18,14:20:00
2788,HS-TKR,BKK,MAA,2022/04/18,THA338,26600,19900,2:57:00,26700,2022/04/18,7100,22:52:00,2022/04/18,19:36:01,2022/04/18,6800,22:58:00,2022/04/18,25900,19:55:00,800,300,0:06:00,0:18:59,193247,B77W,0,-1753,1312,2022/04/18,23:10:00,2022/04/18,19:56:00,722,-42,26742,20364,2:54:00,2022/04/18,6378,22:50:00,2022/04/18,19:40:00,2022/04/18,6378,22:50:00,2022/04/18,19:56:00,600,0,0:00:00,0:16:00,195000,2022/04/18,23:10:00,2022/04/18,19:40:00
2789,HS-TKN,MUC,BKK,2022/04/18,THA924,92300,81600,11:03:00,92100,2022/04/19,10700,05:24:00,2022/04/18,18:05:00,2022/04/19,10500,05:31:00,2022/04/18,91900,18:21:00,200,200,0:07:00,0:16:00,189400,B77W,0,-2000,5456,2022/04/19,05:05:00,2022/04/18,18:00:00,2744,-86,92386,84430,11:17:00,2022/04/19,7956,05:17:00,2022/04/18,17:50:00,2022/04/19,7956,05:17:00,2022/04/18,18:00:00,600,0,0:00:00,0:10:00,191400,2022/04/19,05:05:00,2022/04/18,17:50:00
2790,HS-TJV,NRT,BKK,2022/04/18,THA640,40400,30700,5:22:00,40300,2022/04/18,9700,21:04:00,2022/04/18,15:33:00,2022/04/18,9600,21:08:00,2022/04/18,40100,15:42:00,200,100,0:04:00,0:09:00,156050,B772,0,-2850,2494,2022/04/18,21:20:00,2022/04/18,15:45:00,2063,-285,40685,33048,5:25:00,2022/04/18,7637,21:10:00,2022/04/18,15:35:00,2022/04/18,7637,21:10:00,2022/04/18,15:45:00,400,0,0:00:00,0:10:00,158900,2022/04/18,21:20:00,2022/04/18,15:35:00
2791,HS-TKL,KIX,BKK,2022/04/18,THA622,39100,31700,4:44:00,39100,2022/04/18,7600,21:45:00,2022/04/18,16:45:00,2022/04/18,7400,21:50:00,2022/04/18,38700,17:01:00,400,200,0:05:00,0:16:00,194089,B77W,0,-1897,2224,2022/04/18,22:30:00,2022/04/18,17:09:00,1112,-247,39347,32859,4:47:00,2022/04/18,6488,21:56:00,2022/04/18,16:59:00,2022/04/18,6488,21:56:00,2022/04/18,17:09:00,600,0,0:00:00,0:10:00,195986,2022/04/18,22:30:00,2022/04/18,16:59:00
2792,HS-THB,DEL,BKK,2022/04/18,THA331,30100,19990,3:44:00,30100,2022/04/18,10090,20:11:00,2022/04/18,16:13:00,2022/04/18,10110,20:19:00,2022/04/18,29740,16:27:00,360,Invalid,0:08:00,0:14:00,160584,A359,800,-1816,1755,2022/04/18,20:45:00,2022/04/18,16:25:00,1222,-44,30144,21276,3:46:00,2022/04/18,8868,20:11:00,2022/04/18,16:15:00,2022/04/18,8868,20:11:00,2022/04/18,16:25:00,400,0,0:00:00,0:10:00,162400,2022/04/18,20:45:00,2022/04/18,16:15:00
2793,HS-THG,ICN,BKK,2022/04/18,THA656,33000,27980,4:39:00,32830,2022/04/18,5010,21:28:00,2022/04/18,16:32:00,2022/04/18,4850,21:34:00,2022/04/18,32090,16:49:00,740,160,0:06:00,0:17:00,187525,A359,0,-1175,2219,2022/04/18,21:55:00,2022/04/18,16:40:00,325,-18,33018,28333,4:42:00,2022/04/18,4685,21:22:00,2022/04/18,16:30:00,2022/04/18,4685,21:22:00,2022/04/18,16:40:00,400,0,0:00:00,0:10:00,188700,2022/04/18,21:55:00,2022/04/18,16:30:00
2794,HS-TKR,MAA,BKK,2022/04/18,THA337,30600,20800,2:46:00,30500,2022/04/18,9900,18:19:00,2022/04/18,15:20:00,2022/04/18,9700,18:24:00,2022/04/18,30100,15:33:00,400,200,0:05:00,0:13:00,215119,B77W,0,-1881,1293,2022/04/18,18:31:00,2022/04/18,15:20:00,1052,-99,30699,21851,2:51:00,2022/04/18,8848,18:11:00,2022/04/18,15:10:00,2022/04/18,8848,18:11:00,2022/04/18,15:20:00,600,0,0:00:00,0:10:00,217000,2022/04/18,18:31:00,2022/04/18,15:10:00
2795,HS-THB,BKK,DEL,2022/04/18,THA332,23000,18060,3:27:00,23130,2022/04/19,5170,01:29:00,2022/04/18,21:45:00,2022/04/19,5070,01:35:00,2022/04/18,22690,22:02:00,440,100,0:06:00,0:17:00,157204,A359,0,-1096,1567,2022/04/19,02:15:00,2022/04/18,22:08:00,945,28,22972,18747,3:23:00,2022/04/19,4225,01:31:00,2022/04/18,21:50:00,2022/04/19,4225,01:31:00,2022/04/18,22:08:00,450,0,0:00:00,0:18:00,158300,2022/04/19,02:15:00,2022/04/18,21:50:00
2796,HS-THF,NRT,BKK,2022/04/18,THA642,36500,28690,5:12:00,36290,2022/04/18,7650,22:09:00,2022/04/18,16:42:00,2022/04/18,7600,22:15:00,2022/04/18,36120,16:57:00,170,50,0:06:00,0:15:00,171653,A359,0,310,2498,2022/04/18,23:10:00,2022/04/18,17:00:00,978,5,36495,29823,5:18:00,2022/04/18,6672,22:18:00,2022/04/18,16:50:00,2022/04/18,6672,22:18:00,2022/04/18,17:00:00,400,0,0:00:00,0:10:00,171343,2022/04/18,23:10:00,2022/04/18,16:50:00
2797,HS-TKM,FRA,BKK,2022/04/18,THA920,104800,95300,11:26:00,104800,2022/04/19,9800,04:22:00,2022/04/18,16:44:00,2022/04/19,9500,04:28:00,2022/04/18,104600,16:56:00,200,300,0:06:00,0:12:00,217408,B77W,0,-1892,5598,2022/04/19,04:15:00,2022/04/18,16:55:00,1621,-371,105171,96992,11:36:00,2022/04/19,8179,04:31:00,2022/04/18,16:45:00,2022/04/19,8179,04:31:00,2022/04/18,16:55:00,600,0,0:00:00,0:10:00,219300,2022/04/19,04:15:00,2022/04/18,16:45:00
2798,HS-THK,ARN,BKK,2022/04/18,THA960,79700,69280,11:46:00,79510,2022/04/19,10170,06:04:00,2022/04/18,18:07:00,2022/04/19,10230,06:09:00,2022/04/18,79080,18:18:00,430,Invalid,0:05:00,0:11:00,166920,A359,0,-3480,5742,2022/04/19,06:40:00,2022/04/18,18:20:00,1747,-595,80295,71872,11:51:00,2022/04/19,8423,06:11:00,2022/04/18,18:10:00,2022/04/19,8423,06:11:00,2022/04/18,18:20:00,400,0,0:00:00,0:10:00,170400,2022/04/19,06:40:00,2022/04/18,18:10:00
2799,HS-THH,CDG,BKK,2022/04/18,THA930,78100,69260,11:48:00,77980,2022/04/19,9050,05:13:00,2022/04/18,17:08:00,2022/04/19,8720,05:27:00,2022/04/18,77100,17:25:00,880,330,0:14:00,0:17:00,166165,A359,0,-3035,5796,2022/04/19,05:10:00,2022/04/18,17:15:00,2319,-459,78559,71828,11:59:00,2022/04/19,6731,05:14:00,2022/04/18,17:05:00,2022/04/19,6731,05:14:00,2022/04/18,17:15:00,400,0,0:00:00,0:10:00,169200,2022/04/19,05:10:00,2022/04/18,17:05:00
2800,HS-TKX,LHR,BKK,2022/04/18,THA910,115300,104400,12:05:00,115300,2022/04/19,11200,06:13:00,2022/04/18,17:55:01,2022/04/19,10900,06:22:00,2022/04/18,114800,18:08:00,500,300,0:09:00,0:12:59,224699,B77W,542,-2601,5953,2022/04/19,06:15:00,2022/04/18,18:05:00,1067,-775,116075,105942,12:23:00,2022/04/19,10133,06:28:00,2022/04/18,17:55:00,2022/04/19,10133,06:28:00,2022/04/18,18:05:00,600,0,0:00:00,0:10:00,227300,2022/04/19,06:15:00,2022/04/18,17:55:00
2801,HS-TQE,HKT,LHR,2022/04/18,THA919,60400,53000,0:00:00,60400,1000/01/01,Invalid,00:00:00,2022/04/18,20:16:00,2022/04/18,7300,07:51:00,1000/01/01,Invalid,00:00:00,Invalid,Invalid,8961247:51:00,Invalid,138409,B788,500,923,5411,2022/04/19,08:05:00,2022/04/18,20:42:00,-4959,969,59431,54472,11:17:00,2022/04/19,4959,07:59:00,2022/04/18,20:25:00,2022/04/19,4959,07:59:00,2022/04/18,20:42:00,357,0,0:00:00,0:17:00,137486,2022/04/19,08:05:00,2022/04/18,20:25:00
2802,HS-THN,BKK,HKT,2022/04/16,THA963,11000,Invalid,1:05:00,11000,2022/04/17,4930,01:41:00,2022/04/17,00:25:00,2022/04/17,4810,01:47:00,2022/04/17,Invalid,00:36:00,Invalid,120,0:06:00,0:11:00,157737,A359,0,-3063,479,2022/04/17,03:05:00,2022/04/17,01:45:00,404,-488,11488,6962,1:08:00,2022/04/17,4526,02:53:00,2022/04/17,01:35:00,2022/04/17,4526,02:53:00,2022/04/17,01:45:00,400,0,0:00:00,0:10:00,160800,2022/04/17,03:05:00,2022/04/17,01:35:00
2803,HS-TQC,BKK,HKT,2022/04/16,THA919,9700,Invalid,0:00:00,9700,1000/01/01,Invalid,00:00:00,1000/01/01,00:00:00,1000/01/01,Invalid,00:00:00,1000/01/01,Invalid,00:00:00,Invalid,Invalid,0:00:00,0:00:00,134487,B788,0,487,473,2022/04/17,11:05:00,2022/04/17,09:45:00,-3730,-273,9973,6243,1:09:00,2022/04/17,3730,10:54:00,2022/04/17,09:35:00,2022/04/17,3730,10:54:00,2022/04/17,09:45:00,300,0,0:00:00,0:10:00,134000,2022/04/17,11:05:00,2022/04/17,09:35:00
2804,HS-TJV,BKK,KIX,2022/04/17,THA623,43905,37800,5:44:00,43700,2022/04/17,6300,08:40:00,2022/04/17,02:37:00,2022/04/17,5900,08:54:00,2022/04/17,43300,02:56:00,400,400,0:14:00,0:19:00,179689,B772,0,371,2645,2022/04/17,08:35:00,2022/04/17,03:00:00,290,17,43888,37878,5:40:00,2022/04/17,6010,08:40:00,2022/04/17,02:45:00,2022/04/17,6010,08:40:00,2022/04/17,03:00:00,405,0,0:00:00,0:15:00,179318,2022/04/17,08:35:00,2022/04/17,02:45:00
2805,HS-TKL,SYD,BKK,2022/04/17,THA475,76200,66600,8:37:00,76000,2022/04/17,9600,10:35:00,2022/04/17,01:43:00,2022/04/17,9400,10:40:00,2022/04/17,75500,01:58:00,500,200,0:05:00,0:15:00,212245,B77W,0,745,4162,2022/04/17,10:30:00,2022/04/17,01:40:00,102,70,76130,66632,8:42:00,2022/04/17,9498,10:22:00,2022/04/17,01:30:00,2022/04/17,9498,10:22:00,2022/04/17,01:40:00,600,0,0:00:00,0:10:00,211500,2022/04/17,10:30:00,2022/04/17,01:30:00
2806,HS-THB,MEL,BKK,2022/04/17,THA465,60900,51250,8:17:00,60780,2022/04/17,9660,10:30:00,2022/04/17,01:55:00,2022/04/17,9530,10:40:00,2022/04/17,60600,02:13:00,180,130,0:10:00,0:18:00,183314,A359,0,-2026,3964,2022/04/17,10:30:00,2022/04/17,01:50:00,673,8,60892,51905,8:15:00,2022/04/17,8987,10:05:00,2022/04/17,01:40:00,2022/04/17,8987,10:05:00,2022/04/17,01:50:00,400,0,0:00:00,0:10:00,185340,2022/04/17,10:30:00,2022/04/17,01:40:00
2807,HS-THH,BKK,HKG,2022/04/17,THA601,18900,13850,2:24:00,18900,2022/04/17,5270,07:16:00,2022/04/17,04:34:00,2022/04/17,5050,07:26:00,2022/04/17,18420,04:52:00,480,220,0:10:00,0:18:00,168988,A359,0,-7512,1101,2022/04/17,07:25:00,2022/04/17,05:01:00,440,-358,19258,14428,2:26:00,2022/04/17,4830,07:27:00,2022/04/17,04:45:00,2022/04/17,4830,07:27:00,2022/04/17,05:01:00,400,0,0:00:00,0:16:00,176500,2022/04/17,07:25:00,2022/04/17,04:45:00
2808,HS-THL,BKK,NRT,2022/04/17,THA643,40675,35400,6:14:00,40570,2022/04/17,5290,09:25:00,2022/04/17,02:57:00,2022/04/17,5170,09:30:00,2022/04/17,40350,03:11:00,220,120,0:05:00,0:14:00,173532,A359,0,32,3044,2022/04/17,09:30:00,2022/04/17,03:19:00,569,-129,40804,36083,6:25:00,2022/04/17,4721,09:44:00,2022/04/17,03:00:00,2022/04/17,4721,09:44:00,2022/04/17,03:19:00,475,0,0:00:00,0:19:00,173500,2022/04/17,09:30:00,2022/04/17,03:00:00
2809,HS-THH,HKG,BKK,2022/04/17,THA600,17500,11630,2:06:00,17380,2022/04/17,5810,03:28:00,2022/04/17,01:06:00,2022/04/17,5750,03:36:00,2022/04/17,16970,01:22:00,410,60,0:08:00,0:16:00,161404,A359,0,-5396,949,2022/04/17,03:45:00,2022/04/17,01:10:00,163,-411,17911,12264,2:07:00,2022/04/17,5647,03:17:00,2022/04/17,01:00:00,2022/04/17,5647,03:17:00,2022/04/17,01:10:00,400,0,0:00:00,0:10:00,166800,2022/04/17,03:45:00,2022/04/17,01:00:00
2810,HS-TJS,BKK,NRT,2022/04/17,THA641,46700,39500,6:28:00,46800,2022/04/17,7600,08:25:00,2022/04/17,01:46:00,2022/04/17,7300,08:36:00,2022/04/17,46200,01:57:00,600,300,0:11:00,0:11:00,161510,B772,0,110,3041,2022/04/17,08:20:00,2022/04/17,02:09:00,1955,7,46693,41048,6:31:00,2022/04/17,5645,08:40:00,2022/04/17,01:50:00,2022/04/17,5645,08:40:00,2022/04/17,02:09:00,513,0,0:00:00,0:19:00,161400,2022/04/17,08:20:00,2022/04/17,01:50:00
2811,HS-TKV,FRA,HKT,2022/04/17,THA926,103800,94700,11:33:00,103700,2022/04/17,9300,16:54:00,2022/04/17,05:03:00,2022/04/17,9000,17:02:00,2022/04/17,103100,05:21:00,600,300,0:08:00,0:18:00,213998,B77W,0,-902,5582,2022/04/17,17:00:00,2022/04/17,05:20:00,1606,-64,103864,96170,11:42:00,2022/04/17,7694,17:02:00,2022/04/17,05:10:00,2022/04/17,7694,17:02:00,2022/04/17,05:20:00,600,0,0:00:00,0:10:00,214900,2022/04/17,17:00:00,2022/04/17,05:10:00
2812,HS-TKK,BKK,CGK,2022/04/17,THA434,27393,20600,2:56:00,27400,2022/04/17,6900,09:00:00,2022/04/17,05:47:00,2022/04/17,6800,09:08:00,2022/04/17,26900,06:04:00,500,100,0:08:00,0:17:00,202868,B77W,0,-2688,1325,2022/04/17,09:05:00,2022/04/17,05:56:00,1180,456,26937,21217,2:55:00,2022/04/17,5720,08:51:00,2022/04/17,05:35:00,2022/04/17,5720,08:51:00,2022/04/17,05:56:00,693,0,0:00:00,0:21:00,205556,2022/04/17,09:05:00,2022/04/17,05:35:00
2813,HS-TKO,BKK,ICN,2022/04/17,THA657,47000,39100,5:04:00,47100,2022/04/17,8300,06:34:00,2022/04/17,01:15:00,2022/04/17,8000,06:39:00,2022/04/17,46600,01:30:00,500,300,0:05:00,0:15:00,217054,B77W,0,-419,2455,2022/04/17,07:10:00,2022/04/17,01:37:00,1515,52,46948,40163,5:14:00,2022/04/17,6785,06:51:00,2022/04/17,01:20:00,2022/04/17,6785,06:51:00,2022/04/17,01:37:00,600,0,0:00:00,0:17:00,217473,2022/04/17,07:10:00,2022/04/17,01:20:00
2814,HS-TQD,BKK,DAC,2022/04/17,THA322,17300,10525,2:01:00,17300,2022/04/17,Invalid,09:58:00,2022/04/17,07:33:00,2022/04/17,6800,10:08:00,2022/04/17,Invalid,07:57:00,Invalid,Invalid,0:10:00,0:24:00,152754,B788,0,-3246,877,2022/04/17,10:00:00,2022/04/17,08:00:00,-3767,2575,14725,10958,1:59:00,2022/04/17,3767,09:59:00,2022/04/17,07:35:00,2022/04/17,3767,09:59:00,2022/04/17,08:00:00,525,0,0:00:00,0:25:00,156000,2022/04/17,10:00:00,2022/04/17,07:35:00
2815,HS-THD,BKK,KUL,2022/04/17,THA416,15000,9940,1:40:00,14990,2022/04/17,5450,07:11:00,2022/04/17,05:20:01,2022/04/17,5050,07:20:00,2022/04/17,14790,05:31:00,200,400,0:09:00,0:10:59,170204,A359,0,-2696,740,2022/04/17,07:30:00,2022/04/17,05:36:00,674,-17,15017,10241,1:40:00,2022/04/17,4776,07:16:00,2022/04/17,05:20:00,2022/04/17,4776,07:16:00,2022/04/17,05:36:00,400,0,0:00:00,0:16:00,172900,2022/04/17,07:30:00,2022/04/17,05:20:00
2816,HS-THG,SIN,BKK,2022/04/17,THA403,14400,10750,2:01:00,14190,2022/04/17,3610,03:32:00,2022/04/17,01:15:00,2022/04/17,3440,03:37:00,2022/04/17,13780,01:31:00,410,170,0:05:00,0:16:00,158418,A359,0,-1092,808,2022/04/17,03:15:00,2022/04/17,01:10:00,-1433,-956,15356,10313,1:49:00,2022/04/17,5043,02:59:00,2022/04/17,01:00:00,2022/04/17,5043,02:59:00,2022/04/17,01:10:00,400,0,0:00:00,0:10:00,159510,2022/04/17,03:15:00,2022/04/17,01:00:00
2817,HS-THG,BKK,SIN,2022/04/17,THA404,15800,10910,1:55:00,15840,2022/04/17,5110,06:51:00,2022/04/17,04:37:00,2022/04/17,4930,07:00:00,2022/04/17,15180,04:56:00,660,180,0:09:00,0:19:00,169095,A359,0,-5315,852,2022/04/17,06:45:00,2022/04/17,04:41:00,364,-299,16139,11393,1:54:00,2022/04/17,4746,06:35:00,2022/04/17,04:25:00,2022/04/17,4746,06:35:00,2022/04/17,04:41:00,400,0,0:00:00,0:16:00,174410,2022/04/17,06:45:00,2022/04/17,04:25:00
2818,HS-THF,BKK,NGO,2022/04/17,THA645,38500,33660,5:47:00,38500,2022/04/17,4990,08:02:00,2022/04/17,02:01:00,2022/04/17,4840,08:11:00,2022/04/17,38280,02:15:00,220,150,0:09:00,0:14:00,181735,A359,0,935,2730,2022/04/17,08:00:00,2022/04/17,02:14:00,-48,21,38479,33441,5:47:00,2022/04/17,5038,08:01:00,2022/04/17,02:00:00,2022/04/17,5038,08:01:00,2022/04/17,02:14:00,400,0,0:00:00,0:14:00,180800,2022/04/17,08:00:00,2022/04/17,02:00:00
