,departure_aerodrome_icao_code,arrival_aerodrome_icao_code,aircraft_registration,flight_date,flight_number,landing_time,flight_time,onblock_time,onblock_fuel,block_time,pf,pm,pc1,pc2
2043,VTBS,LSZH,HS-TKX,2022-04-16T00:00:00.000Z,THA970,0538,1130,1757,7200.0,0000,33876,44409,43406,
2044,LSZH,VTBS,HS-TKW,2022-04-18T00:00:00.000Z,THA971,2140,1004,2149,8800.0,1023,43406,33876,44409,
2045,WSSS,VTBS,HS-THL,2022-04-19T00:00:00.000Z,THA404,0631,0159,0636,4390.0,0219,36752,40806,,
2046,VTSP,EGLL,HS-TQE,2022-04-18T00:00:00.000Z,THA918,1747,1215,1753,8200.0,1248,43119,30946,29448,43409
2047,VTBS,VTSP,HS-TQE,2022-04-18T00:00:00.000Z,THA918,0308,0101,0315,26200.0,0122,29448,43409,30946,43119
2048,VTBS,EGLL,HS-TKX,2022-04-18T00:00:00.000Z,THA910,0614,1206,0620,10900.0,1225,43974,33623,42629,
2049,VTBS,VIDP,HS-THJ,2022-04-18T00:00:00.000Z,THA315,1508,0345,1518,9300.0,0407,28368,43938,44291,
2050,VTBS,RJBB,HS-THJ,2022-04-17T00:00:00.000Z,THA622,2200,0446,2206,4700.0,0507,26468,44188,38386,
2051,VTBS,WSSS,HS-THL,2022-04-19T00:00:00.000Z,THA403,0315,0155,0321,5230.0,0218,40806,36752,,
2052,VTBS,EDDM,HS-TKR,2022-04-13T00:00:00.000Z,THA924,0503,1101,0509,8700.0,1118,45605,33818,43420,
2053,VABB,VTBS,HS-TKV,2022-04-18T00:00:00.000Z,THA318,2236,0335,2240,6800.0,0352,26309,43414,33146,
2054,VTBS,VABB,HS-TKV,2022-04-18T00:00:00.000Z,THA317,1645,0350,1653,11000.0,0414,43414,33146,26309,
2055,EKCH,VTBS,HS-THD,2022-04-16T00:00:00.000Z,THA951,2256,1018,2303,6100.0,1043,44184,30951,42779,
2056,VOBL,VTBS,HS-TQC,2022-04-18T00:00:00.000Z,THA326,2226,0314,2233,5500.0,0338,,26107,,
2057,VTBS,VOBL,HS-TQC,2022-04-18T00:00:00.000Z,THA325,1752,0314,1758,8500.0,0336,26107,,17305,
2058,VOMM,VTBS,HS-TKR,2022-04-18T00:00:00.000Z,THA338,2253,0259,2258,6800.0,0322,45127,36748,43956,
2059,VTBS,VOMM,HS-TKR,2022-04-18T00:00:00.000Z,THA337,1819,0246,1824,9700.0,0304,43956,36748,45127,
2060,LFPG,VTBS,HS-TWA,2022-04-18T00:00:00.000Z,THA931,2241,1040,2250,6500.0,1104,42594,24868,43948,
2061,VOBL,VTBS,HS-TQC,2022-04-17T00:00:00.000Z,THA326,2221,0307,2232,6100.0,0334,44814,36768,43254,
2062,VTBS,VIDP,HS-THF,2022-04-17T00:00:00.000Z,THA315,1514,0359,1526,8100.0,0425,44243,37249,43932,
2063,WMKK,VTBS,HS-THD,2022-04-17T00:00:00.000Z,THA416,0712,0140,0720,5100.0,0200,35309,43940,,
2064,VTBS,WMKK,HS-THD,2022-04-17T00:00:00.000Z,THA415,0401,0142,0410,9100.0,0207,43940,35309,,
2065,VTBS,LFPG,HS-THJ,2022-04-14T00:00:00.000Z,THA930,0521,1203,0532,7300.0,1229,36730,42256,43937,
2066,VTBS,EDDM,HS-TKK,2022-04-15T00:00:00.000Z,THA924,0503,1106,0508,8900.0,1125,43412,40523,41936,
2067,RKSI,VTBS,HS-TKN,2022-04-14T00:00:00.000Z,THA659,0609,0537,0621,6500.0,0603,20821,42248,,
2068,VTBS,EDDM,HS-TKK,2022-04-17T00:00:00.000Z,THA924,0530,1107,0535,8500.0,1126,29442,44266,42248,
2069,VTBS,VIDP,HS-TKQ,2022-04-14T00:00:00.000Z,THA315,1541,0415,1555,10000.0,0443,43416,24864,43508,
2070,VTBS,EDDF,HS-TKN,2022-04-08T00:00:00.000Z,THA920,1729,0000,0503,10300.0,1147,37138,44794,43508,
2071,VGHS,VTBS,HS-TQC,2022-04-18T00:00:00.000Z,THA322,1027,0217,1037,6100.0,0301,35313,43117,,
2072,VTBS,VGHS,HS-TQC,2022-04-18T00:00:00.000Z,THA321,0550,0214,0600,17400.0,0236,43117,35313,,
2073,VTSP,VTBS,HS-TKV,2022-04-18T00:00:00.000Z,THA927,0751,0107,0800,7800.0,0124,45520,26105,37119,44244
2074,YSSY,VTBS,HS-TKW,2022-04-14T00:00:00.000Z,THA476,0914,0848,0922,7200.0,0912,44286,26957,43494,
2075,EDDF,VTSP,HS-TKV,2022-04-17T00:00:00.000Z,THA927,0541,1041,0549,11900.0,1104,26105,45520,37119,44244
2076,RJAA,VTBS,HS-THC,2022-04-18T00:00:00.000Z,THA643,0957,0647,1003,4000.0,0703,30952,43931,,
2077,VTBS,VOBL,HS-TQE,2022-04-16T00:00:00.000Z,THA325,1751,0327,1758,6000.0,0345,43398,33823,44793,
2078,VTBS,RJAA,HS-TJT,2022-04-17T00:00:00.000Z,THA640,2109,0528,2123,9100.0,0554,44199,36723,,
2079,VTBS,RKSI,HS-TKQ,2022-04-17T00:00:00.000Z,THA654,1033,0446,1042,9200.0,0507,43954,32100,42247,
2080,VOMM,VTBS,HS-TQE,2022-04-13T00:00:00.000Z,THA338,2241,0253,2250,5500.0,0317,39151,44168,43124,
2081,VABB,VTBS,HS-TQE,2022-04-17T00:00:00.000Z,THA318,2157,0338,2205,6300.0,0400,43125,33160,43256,
2082,YSSY,VTBS,HS-TKL,2022-04-18T00:00:00.000Z,THA476,0910,0851,0919,6200.0,0922,43417,39143,44293,
2083,VTBS,WSSS,HS-TJV,2022-04-18T00:00:00.000Z,THA403,0318,0205,0322,6400.0,0219,33633,42597,,
2084,WSSS,VTBS,HS-TJV,2022-04-18T00:00:00.000Z,THA404,0628,0154,0636,7100.0,0216,42597,33633,,
2085,VTBS,LFPG,HS-TWA,2022-04-17T00:00:00.000Z,THA930,0518,1156,0529,6600.0,1218,44163,37224,42598,
2086,ZPPP,VTBS,HS-TJS,2022-04-17T00:00:00.000Z,THA613,0415,0150,0421,9500.0,0216,32103,42259,,
2087,VTBS,ZPPP,HS-TJS,2022-04-17T00:00:00.000Z,THA612,2329,0141,2340,20900.0,0208,42259,32103,,
2088,VIDP,VTBS,HS-THG,2022-04-16T00:00:00.000Z,THA316,2150,0325,2159,5200.0,0352,36738,42584,28368,
2089,VTBS,VIDP,HS-THG,2022-04-16T00:00:00.000Z,THA315,1500,0354,1510,8700.0,0419,42584,36738,28368,
2090,EBBR,VTBS,HS-THB,2022-04-16T00:00:00.000Z,THA935,2254,1034,2256,4900.0,1052,44195,39862,44191,
2091,VIDP,VTBS,HS-THF,2022-04-17T00:00:00.000Z,THA316,2138,0323,2148,5600.0,0349,43932,37249,44243,
2092,VOMM,VTBS,HS-TQA,2022-04-17T00:00:00.000Z,THA338,2243,0247,2253,5300.0,0312,30942,44177,25320,
2093,VTBS,VOMM,HS-TQA,2022-04-17T00:00:00.000Z,THA337,1801,0251,1806,7300.0,0307,44177,30942,25320,
2094,VTBS,RJAA,HS-THC,2022-04-17T00:00:00.000Z,THA642,2219,0519,2232,5100.0,0542,44619,36732,,
2095,RKSI,VTBS,HS-TKQ,2022-04-17T00:00:00.000Z,THA655,1707,0506,1716,7800.0,0525,32100,42247,43954,
2096,VTBS,ZGGG,HS-THG,2022-04-17T00:00:00.000Z,THA678,1134,0226,1145,19600.0,0255,43403,30938,,
2097,ZGGG,VTBS,HS-THG,2022-04-17T00:00:00.000Z,THA679,1638,0229,1649,5600.0,0256,30938,43403,,
2098,VTBS,VABB,HS-TQE,2022-04-17T00:00:00.000Z,THA317,1608,0401,1620,8000.0,0426,33160,43256,43125,
2099,VTBS,VABB,HS-TQE,2022-04-15T00:00:00.000Z,THA317,1605,0349,1615,8900.0,0415,26787,44212,42598,
2100,VTBS,RJGG,HS-THC,2022-04-12T00:00:00.000Z,THA644,2214,0456,2220,7100.0,0515,30936,43484,,
2101,RJGG,VTBS,HS-THK,2022-04-14T00:00:00.000Z,THA645,0803,0603,0814,5500.0,0627,43484,30936,,_____
2102,EGLL,VTBS,HS-TKZ,2022-04-16T00:00:00.000Z,THA911,2312,1058,2325,9400.0,1136,36466,43955,43823,
2103,YSSY,VTBS,HS-TKZ,2022-04-12T00:00:00.000Z,THA476,0854,0840,0901,8400.0,0859,43825,26455,44414,
2104,LSZH,VTBS,HS-TKV,2022-04-16T00:00:00.000Z,THA971,2204,1009,2214,9800.0,1034,43493,35454,45502,
2105,VTBS,EDDF,HS-TKR,2022-04-16T00:00:00.000Z,THA920,0444,1123,0452,8000.0,1145,40190,43832,_____,_____
2106,RKSI,VTBS,HS-TKO,2022-04-17T00:00:00.000Z,THA657,0635,0505,0640,8000.0,0525,28380,42621,,
2107,VGHS,VTBS,HS-TQD,2022-04-17T00:00:00.000Z,THA322,0958,0201,1008,6800.0,0235,37221,42600,,
2108,VTBS,VGHS,HS-TQD,2022-04-17T00:00:00.000Z,THA321,0553,0208,0558,17700.0,0228,42600,37221,,
2109,VTBS,VIDP,HS-THH,2022-04-15T00:00:00.000Z,THA315,1515,0359,1528,9100.0,0423,44614,37995,24573,
2110,VIDP,VTBS,HS-THH,2022-04-15T00:00:00.000Z,THA316,2203,0323,2212,5300.0,0343,37995,44614,24573,
2111,VTSP,VTBS,HS-TKW,2022-04-17T00:00:00.000Z,THA478,1102,0108,1108,6000.0,0128,37131,43396,,
2112,VTBS,VOMM,HS-TQC,2022-04-15T00:00:00.000Z,THA337,1801,,1810,7400.0,0308,44177,33643,44168,
2113,VTBS,YSSY,HS-TKL,2022-04-17T00:00:00.000Z,THA475,1035,0837,1040,9400.0,0857,37147,44286,44170,
2114,VTBS,VTSP,HS-TKW,2022-04-16T00:00:00.000Z,THA477,1051,0058,1054,45400.0,0113,39143,43417,44293,
2115,VIDP,VTBS,HS-TKM,2022-04-16T00:00:00.000Z,THA332,0147,0318,0152,6900.0,0339,33624,43497,24871,
2116,VTBS,LSZH,HS-TKV,2022-04-15T00:00:00.000Z,THA970,0541,1137,0547,8600.0,1154,41937,34100,44178,
2117,VTBS,EGLL,HS-TKN,2022-04-16T00:00:00.000Z,THA910,0622,1210,0633,11700.0,1235,26457,44172,40294,
2118,WIII,VTBS,HS-TKR,2022-04-15T00:00:00.000Z,THA434,0839,0249,0851,6700.0,0321,30340,33571,,
2119,VHHH,VTBS,HS-THH,2022-04-17T00:00:00.000Z,THA601,0717,0225,0726,5000.0,0253,32095,42790,,
2120,VTBS,WIII,HS-TKR,2022-04-15T00:00:00.000Z,THA433,0419,0249,0427,27000.0,0312,30340,33571,,
2121,VTSP,EGLL,HS-TQC,2022-04-16T00:00:00.000Z,THA918,1744,1229,1753,,1257,42778,34099,44157,26453
2122,VTBS,LFPG,HS-TWA,2022-04-15T00:00:00.000Z,THA930,0517,1159,0529,6800.0,1222,42775,37212,43486,
2123,VTBS,VHHH,HS-THH,2022-04-17T00:00:00.000Z,THA600,0328,0205,0336,5800.0,0226,42790,32095,,
2124,ZPPP,VTBS,HS-TJS,2022-04-16T00:00:00.000Z,THA613,1032,0149,1045,7700.0,0227,43504,28381,,
2125,VTBS,ZPPP,HS-TJS,2022-04-16T00:00:00.000Z,THA612,0515,0154,0523,19500.0,0210,28381,43504,,
2126,VTBS,RJAA,HS-THL,2022-04-16T00:00:00.000Z,THA642,2227,0524,2233,5000.0,0540,43931,30952,,
2127,VTSP,YSSY,HS-TKW,2022-04-16T00:00:00.000Z,THA477,2046,0817,2052,12200.0,0841,44293,39143,43417,
2128,RJBB,VTBS,HS-TKQ,2022-04-14T00:00:00.000Z,THA623,0845,0555,0854,6400.0,0617,26954,44283,,
2129,VTBS,WSSS,HS-THD,2022-04-15T00:00:00.000Z,THA409,1121,0152,1129,5000.0,0213,26959,42571,,
2130,VTBS,VIDP,HS-TKL,2022-04-13T00:00:00.000Z,THA331,2016,0352,2031,10500.0,0424,44794,36722,43501,
2131,VTBS,RJGG,HS-THK,2022-04-13T00:00:00.000Z,THA644,2202,0445,2210,7160.0,0504,36739,44808,,
2132,YSSY,VTBS,HS-TKQ,2022-04-16T00:00:00.000Z,THA476,0903,0849,0910,6800.0,0911,43974,37227,43487,
2133,RKSI,VTBS,HS-THF,2022-04-16T00:00:00.000Z,THA657,0644,0504,0652,4900.0,0529,41929,36752,,
2134,ZGGG,VTBS,HS-THH,2022-04-14T00:00:00.000Z,THA679,1633,0227,1640,5900.0,0246,44616,26468,,
2135,VTBS,ZGGG,HS-THH,2022-04-14T00:00:00.000Z,THA678,1108,0226,1118,19900.0,0248,26468,44616,,
2136,WSSS,VTBS,HS-TKO,2022-04-16T00:00:00.000Z,THA404,0625,0155,0630,6900.0,0218,26953,43966,,
2137,VTBS,WSSS,HS-TKO,2022-04-16T00:00:00.000Z,THA403,0300,0149,0309,7600.0,0209,43966,26953,,
2138,VTBS,EKCH,HS-THK,2022-04-09T00:00:00.000Z,THA950,0634,1136,0639,6100.0,1152,44616,36752,44356,
2139,VOMM,VTBS,HS-TQC,2022-04-14T00:00:00.000Z,THA338,2244,0307,2249,5500.0,0312,41095,30334,42593,
2140,VVTS,VTBS,HS-TKN,2022-04-14T00:00:00.000Z,THA557,1459,0059,1509,7600.0,0120,44199,40293,,
2141,VTBS,VVTS,HS-TKN,2022-04-14T00:00:00.000Z,THA556,1220,0108,1232,15400.0,0129,40293,44199,,
2142,VTBS,EKCH,HS-THD,2022-04-15T00:00:00.000Z,THA950,0549,1118,0554,6600.0,1137,43477,38383,44357,
2143,VTBS,OPLA,HS-THK,2022-04-15T00:00:00.000Z,THA345,1718,0420,1724,27700.0,0439,27477,44243,26310,
2144,OPLA,VTBS,HS-THK,2022-04-15T00:00:00.000Z,THA346,2259,0350,2307,6900.0,0412,44243,27477,26310,
2145,EGLL,VTBS,HS-TKY,2022-04-15T00:00:00.000Z,THA911,0016,1101,0022,8700.0,1126,43413,31841,44622,
2146,LFPG,VTBS,HS-THJ,2022-04-15T00:00:00.000Z,THA931,2255,1038,2303,7100.0,1104,43826,37234,44308,
2147,VOMM,VTBS,HS-TQC,2022-04-15T00:00:00.000Z,THA338,2239,0254,2247,4800.0,0319,33643,44168,44177,
2148,VTBS,RJBB,HS-TKO,2022-04-14T00:00:00.000Z,THA622,2156,0450,2200,6200.0,0505,45123,33146,,
2149,VTBS,RJAA,HS-TJV,2022-04-15T00:00:00.000Z,THA640,2109,0530,2114,9100.0,0544,43315,26100,,
2150,VABB,VTBS,HS-TQE,2022-04-15T00:00:00.000Z,THA318,2146,0340,2154,5400.0,0403,26787,42598,44212,
2151,VABB,VTBS,HS-TQE,2022-04-14T00:00:00.000Z,THA318,2203,0340,2215,5500.0,0409,44165,39692,44174,
2152,VTSP,EDDF,HS-TKX,2022-04-15T00:00:00.000Z,THA926,1646,1135,1655,8800.0,1158,44244,37119,26105,45520
2153,VTBS,RJAA,HS-TJS,2022-04-10T00:00:00.000Z,THA640,2113,0522,2118,10200.0,0535,43957,40500,,
2154,VTBS,EDDF,HS-TKN,2022-04-14T00:00:00.000Z,THA920,0409,1123,0418,9900.0,1142,43957,26114,41934,
2155,RJBB,VTBS,HS-TKN,2022-04-08T00:00:00.000Z,THA623,0856,0553,0901,6200.0,0610,43414,33876,,
2156,RCTP,VTBS,HS-TKQ,2022-04-11T00:00:00.000Z,THA633,1020,0313,1029,7300.0,0339,37151,43414,,
2157,VTBS,RCTP,HS-TKQ,2022-04-11T00:00:00.000Z,THA632,0512,0306,0516,10300.0,0320,43414,37151,,
2158,VTSP,VTBS,HS-TKZ,2022-04-15T00:00:00.000Z,THA478,1104,0108,1110,6600.0,0129,33867,44170,,
2159,VTBS,VABB,HS-TQE,2022-04-14T00:00:00.000Z,THA317,1606,0354,1616,8400.0,0420,39692,44174,44165,
2160,VTBS,RJAA,HS-TJS,2022-04-14T00:00:00.000Z,THA640,2103,0536,2107,10300.0,0548,30949,42653,,
2161,VTBS,ZPPP,HS-TKM,2022-04-15T00:00:00.000Z,THA612,0535,0210,0547,21500.0,0222,44154,26949,,
2162,VTBS,YSSY,HS-TKQ,2022-04-15T00:00:00.000Z,THA475,1024,0838,1030,10500.0,0856,44158,33621,43316,
2163,VTBS,VTSP,HS-THE,2022-04-14T00:00:00.000Z,THA952,1526,0058,1532,34700.0,0121,30951,44184,38893,42779
2164,RJAA,VTBS,HS-THG,2022-04-15T00:00:00.000Z,THA643,0941,0620,0951,5200.0,0651,44291,33868,,
2165,VTBS,RCTP,HS-THK,2022-04-15T00:00:00.000Z,THA632,0444,0308,0450,7400.0,0327,44182,33874,,
2166,VTBS,WSSS,HS-TQF,2022-04-13T00:00:00.000Z,THA409,1123,0154,1132,6300.0,0218,43970,33816,,
2167,WSSS,VTBS,HS-TQF,2022-04-13T00:00:00.000Z,THA410,1447,0153,1456,4500.0,0219,33816,43970,,
2168,VTBS,YMML,HS-THL,2022-04-10T00:00:00.000Z,THA465,1052,0816,1103,8200.0,0838,44203,38887,44216,
2169,ZPPP,VTBS,HS-TKM,2022-04-15T00:00:00.000Z,THA613,1005,0144,1012,8900.0,0209,26949,44154,,
2170,EDDM,VTBS,HS-TKR,2022-04-14T00:00:00.000Z,THA925,2240,1001,2249,8200.0,1024,41924,36052,43480,
2171,YSSY,VTSP,HS-TKZ,2022-04-15T00:00:00.000Z,THA478,0825,0800,0851,8900.0,0843,34101,44171,43405,
2172,VTSP,YSSY,HS-TKZ,2022-04-14T00:00:00.000Z,THA477,2041,0811,2047,13200.0,0833,43487,37227,43974,
2173,LFPG,VTBS,HS-TWA,2022-04-14T00:00:00.000Z,THA931,2257,1056,2305,8300.0,1118,33160,42600,43256,
2174,RJAA,VTBS,HS-TJT,2022-04-14T00:00:00.000Z,THA641,0830,0620,0841,8000.0,0653,34103,45127,,
2175,VTBS,VTSP,HS-TKX,2022-04-15T00:00:00.000Z,THA926,0331,0057,0335,41100.0,0112,37119,44244,26105,45520
2176,VIDP,VTBS,HS-THH,2022-04-13T00:00:00.000Z,THA316,2147,0323,2156,5800.0,0348,38900,44188,44193,
2177,VIDP,VTBS,HS-TKL,2022-04-14T00:00:00.000Z,THA332,0115,0321,0123,7200.0,0340,33811,43956,24861,
2178,VTBS,VIDP,HS-TKL,2022-04-14T00:00:00.000Z,THA331,2014,0352,2026,11300.0,0416,43956,33811,24861,
2179,VABB,VTBS,HS-TQA,2022-04-13T00:00:00.000Z,THA318,2210,0334,2220,5400.0,0359,43486,30942,44157,
2180,VTBS,EDDF,HS-TKM,2022-04-13T00:00:00.000Z,THA920,0414,1122,0423,9300.0,1146,45135,37220,43489,
2181,VTBS,VABB,HS-TQA,2022-04-13T00:00:00.000Z,THA317,1604,0351,1618,8400.0,0416,44157,30942,43486,
2182,ESSA,VTSP,HS-THD,2022-04-14T00:00:00.000Z,THA963,2358,1105,0004,7800.0,1133,33572,44338,43943,
2183,VTBS,OPLA,HS-THK,2022-04-14T00:00:00.000Z,THA345,1708,0421,1714,26500.0,0439,44619,38386,43403,
2184,OPLA,VTBS,HS-THK,2022-04-14T00:00:00.000Z,THA346,2253,0348,2301,6300.0,0411,38386,43403,44619,
2185,VTBS,VTSP,HS-TKZ,2022-04-14T00:00:00.000Z,THA477,1059,0059,1103,49000.0,0114,37227,43974,43487,_____
2186,EBBR,VTBS,HS-THF,2022-04-14T00:00:00.000Z,THA935,2231,1035,2239,5000.0,1055,43940,33165,44339,
2187,VTBS,VOBL,HS-TQD,2022-04-14T00:00:00.000Z,THA325,1748,0316,1754,1754.0,0336,43117,39689,43116,
2188,VTBS,EGLL,HS-TKV,2022-04-13T00:00:00.000Z,THA910,0628,1216,0636,11500.0,1236,44622,31841,43413,
2189,VTBS,VHHH,HS-THG,2022-04-14T00:00:00.000Z,THA600,0337,0211,0344,5600.0,0231,_____,42319,,
2190,VHHH,VTBS,HS-THG,2022-04-14T00:00:00.000Z,THA601,0726,0224,0734,5000.0,0251,42319,,,
2191,VTBS,RCTP,HS-THE,2022-04-14T00:00:00.000Z,THA632,0439,0306,0445,6800.0,0334,24573,44183,,
2192,RCTP,VTBS,HS-THE,2022-04-14T00:00:00.000Z,THA633,0954,0323,1001,5500.0,0340,24573,44183,,
2193,VTBS,WIII,HS-TJS,2022-04-14T00:00:00.000Z,THA433,0503,0305,0510,22600.0,0322,40523,43500,_____,
2194,RKSI,VTBS,HS-TKO,2022-04-14T00:00:00.000Z,THA657,0653,0518,0700,6800.0,0542,44409,40295,,
2195,VIDP,VTBS,HS-TKL,2022-04-13T00:00:00.000Z,THA332,0133,0319,0141,6800.0,0345,36722,43501,44794,
2196,VTBS,RJAA,HS-THC,2022-04-13T00:00:00.000Z,THA642,2211,0506,2217,8000.0,0525,33868,44291,,
2197,VTBS,RJAA,HS-TJT,2022-04-13T00:00:00.000Z,THA640,2105,0517,2110,9700.0,0536,41926,26948,,
2198,WIII,VTBS,HS-TJS,2022-04-14T00:00:00.000Z,THA434,0921,0257,0928,5700.0,0328,43500,40523,,
2199,VTBS,WSSS,HS-THH,2022-04-14T00:00:00.000Z,THA403,0309,0153,0316,5400.0,0215,_____,33879,,
2200,WSSS,VTBS,HS-THH,2022-04-14T00:00:00.000Z,THA404,0634,0158,0643,4600.0,0218,33879,,,
2201,VTBS,EGLL,HS-TKY,2022-04-12T00:00:00.000Z,THA910,0630,1202,0642,11700.0,1227,44307,26950,40790,
2202,VTSP,VTBS,HS-THN,2022-04-14T00:00:00.000Z,THA953,0138,0106,0145,5600.0,0122,44357,38345,,
2203,RJAA,VTBS,HS-TJV,2022-04-12T00:00:00.000Z,THA641,0817,0617,0829,6800.0,0642,40500,43957,,
2204,VTBS,LFPG,HS-TWA,2022-04-10T00:00:00.000Z,THA930,0524,1155,0538,6300.0,1223,33643,44212,42778,
2205,LFPG,VTBS,HS-TQF,2022-04-12T00:00:00.000Z,THA931,2250,1039,2257,5500.0,1104,42778,33643,44212,
2206,VTBS,EDDM,HS-TKR,2022-04-11T00:00:00.000Z,THA924,0518,1106,0524,9300.0,1127,43480,36052,41924,
2207,VTBS,ZGGG,HS-THB,2022-04-13T00:00:00.000Z,THA678,1130,0223,1138,20800.0,0242,28376,44614,,
2208,ZGGG,VTBS,HS-THB,2022-04-13T00:00:00.000Z,THA679,1627,0230,1630,6600.0,0247,44614,28376,,
2209,VTBS,VOMM,HS-TQE,2022-04-13T00:00:00.000Z,THA337,1826,0249,1831,7500.0,0311,43124,39151,44168,
2210,VTBS,RJBB,HS-TKN,2022-04-12T00:00:00.000Z,THA622,2152,0440,2159,7300.0,0501,44283,26954,,
2211,VTBS,VTSP,HS-THD,2022-04-13T00:00:00.000Z,THA962,1517,0101,1523,35300.0,0119,26870,40784,27115,44798
2212,LFPG,VTBS,HS-TWA,2022-04-07T00:00:00.000Z,THA931,2249,1026,2257,7100.0,1059,,,,
2213,VTBS,EBBR,HS-THF,2022-04-12T00:00:00.000Z,THA934,0544,1149,0552,7600.0,1210,33165,44339,43940,
2214,VTBS,RJAA,HS-TJV,2022-04-12T00:00:00.000Z,THA640,2112,0528,2115,8800.0,0540,45127,34103,,
2215,VTBS,LFPG,HS-TQD,2022-04-12T00:00:00.000Z,THA930,0538,1157,0556,8100.0,1227,43256,33160,42600,
2216,VOMM,VTBS,HS-TQE,2022-04-12T00:00:00.000Z,THA338,2230,0248,2239,5300.0,0308,33823,43117,43119,
2217,VTBS,VTSP,HS-TKV,2022-04-12T00:00:00.000Z,THA477,1039,0058,1043,41800.0,0113,26957,44286,43494,
2218,VTBS,VIDP,HS-TKQ,2022-04-12T00:00:00.000Z,THA315,1516,0352,1534,11300.0,0423,33622,43503,28377,
2219,VIDP,VTBS,HS-TKQ,2022-04-12T00:00:00.000Z,THA316,2149,0326,2158,6800.0,0348,43503,33622,28377,
2220,VABB,VTBS,HS-TKW,2022-04-12T00:00:00.000Z,THA318,2145,0338,2151,6400.0,0358,26953,43315,26457,
2221,VTBS,VABB,HS-TKW,2022-04-12T00:00:00.000Z,THA317,1559,0347,1605,11300.0,0408,43315,26953,26457,
2222,EDDF,VTBS,HS-TKP,2022-04-12T00:00:00.000Z,THA921,2325,1002,2333,8000.0,1022,43417,37789,43310,
2223,ESSA,VTBS,HS-THK,2022-04-12T00:00:00.000Z,THA961,0022,1030,0030,7300.0,1050,42571,30947,44344,
2224,VTBS,RKSI,HS-TKL,2022-04-12T00:00:00.000Z,THA656,2132,0424,2142,8400.0,0447,40295,44409,,
2225,VIDP,VTBS,HS-TKO,2022-04-12T00:00:00.000Z,THA332,0119,0324,0128,7000.0,0347,42628,26949,44412,
2226,VTBS,VIDP,HS-TKO,2022-04-12T00:00:00.000Z,THA331,2016,0343,2031,12000.0,0408,44412,26949,42628,
2227,VTBS,VOBL,HS-TQC,2022-04-12T00:00:00.000Z,THA325,1743,0311,1750,7600.0,0333,43954,32100,42318,
2228,VTBS,VOMM,HS-TQE,2022-04-12T00:00:00.000Z,THA337,1833,0257,1843,6400.0,0327,43119,33823,43117,
2229,EGLL,VTSP,HS-TQA,2022-04-09T00:00:00.000Z,THA919,0812,1119,0818,6200.0,1137,43117,33816,39149,43124
2230,VGHS,VTBS,HS-TKY,2022-04-12T00:00:00.000Z,THA322,1105,0200,1112,8500.0,0232,26100,45502,,
2231,VTBS,VGHS,HS-TKY,2022-04-12T00:00:00.000Z,THA321,0620,0218,0627,2410.0,0237,45502,26100,,
2232,EGLL,VTBS,HS-TKX,2022-04-12T00:00:00.000Z,THA911,,,,,,,,,
2233,VTBS,YSSY,HS-TKZ,2022-04-11T00:00:00.000Z,THA475,1033,0833,1041,11100.0,0857,43966,36766,42255,
2234,ZGGG,VTBS,HS-THE,2022-04-11T00:00:00.000Z,THA669,1153,0231,1205,7000.0,0253,33877,42256,,
2235,VTBS,ZGGG,HS-THE,2022-04-11T00:00:00.000Z,THA668,0619,0236,0635,21200.0,0252,42256,33877,,
2236,WSSS,VTBS,HS-TKV,2022-04-12T00:00:00.000Z,THA404,0637,0152,0644,6600.0,0215,35447,44403,,
2237,VTBS,WSSS,HS-TKV,2022-04-12T00:00:00.000Z,THA403,0310,0150,0315,7900.0,0208,44403,35447,,
2238,RKSI,VTBS,HS-THE,2022-04-12T00:00:00.000Z,THA657,0642,0510,0650,5300.0,0535,37995,44183,,
2239,VIDP,VTBS,HS-TKO,2022-04-11T00:00:00.000Z,THA316,2155,0326,2201,7000.0,0350,43823,40190,26105,
2240,VTBS,VIDP,HS-TKO,2022-04-11T00:00:00.000Z,THA315,1511,0345,1543,11900.0,0429,40190,43823,26105,
2241,VOMM,VTBS,HS-TKM,2022-04-11T00:00:00.000Z,THA338,2259,0249,2307,7600.0,0313,44292,32106,42261,
2242,VTBS,VOMM,HS-TKM,2022-04-11T00:00:00.000Z,THA337,1810,0250,1817,9600.0,0315,42261,32106,44292,
2243,EDDF,VTBS,HS-TKP,2022-04-10T00:00:00.000Z,THA921,0052,1005,0102,7700.0,1042,43508,37138,44794,
2244,LSZH,VTBS,HS-TKK,2022-04-11T00:00:00.000Z,THA971,2204,1006,2214,8900.0,1029,36146,43958,43396,
2245,EDDM,VTBS,HS-TKL,2022-04-11T00:00:00.000Z,THA925,2231,0954,2240,9100.0,1020,33624,42247,43482,
2246,VTBS,RJBB,HS-TKQ,2022-04-11T00:00:00.000Z,THA622,2150,0441,2157,8100.0,0501,37147,43476,,
2247,VTBS,RJAA,HS-TJV,2022-04-11T00:00:00.000Z,THA640,2112,0516,2124,9600.0,0538,38737,42259,,
2248,VTBS,VOBL,HS-TQD,2022-04-11T00:00:00.000Z,THA325,,,,,,,,,
2249,RJAA,VTBS,HS-TJS,2022-04-11T00:00:00.000Z,THA641,0830,0628,0838,6900.0,0650,33621,43413,,
2250,VGHS,VTBS,HS-TQF,2022-04-11T00:00:00.000Z,THA322,0952,0156,0958,7300.0,0225,42600,37224,,
