,flight_date,flight_number,aircraft_registration,dep
6187,2022/05/10,THA644,HS-THG,BKK
6188,2022/05/10,THA656,HS-TKN,BKK
6189,2022/05/10,THA657,HS-TKV,ICN
6190,2022/05/10,THA678,HS-TKP,BKK
6191,2022/05/10,THA679,HS-TKP,CAN
6192,2022/05/10,THA910,HS-TTA,BKK
6193,2022/05/10,THA911,HS-TTB,LHR
6194,2022/05/10,THA920,HS-TKL,BKK
6195,2022/05/10,THA921,HS-TKZ,FRA
6196,2022/05/10,THA925,HS-THK,MUC
6197,2022/05/10,THA930,HS-TQE,BKK
6198,2022/05/10,THA931,HS-TWB,CDG
6199,2022/05/10,THA950,HS-TKV,BKK
6200,2022/05/10,THA960,HS-THB,BKK
6201,2022/05/10,THA961,HS-THD,ARN
6202,2022/05/10,THA970,HS-TQC,BKK
6203,2022/05/11,THA315,HS-TKN,BKK
6204,2022/05/11,THA316,HS-TKN,DEL
6205,2022/05/11,THA317,HS-THM,BKK
6206,2022/05/11,THA318,HS-THM,BOM
6207,2022/05/11,THA321,HS-TJV,BKK
6208,2022/05/11,THA322,HS-TJV,DAC
6209,2022/05/11,THA325,HS-THJ,BKK
6210,2022/05/11,THA326,HS-THJ,BLR
6211,2022/05/11,THA331,HS-TJW,BKK
6212,2022/05/11,THA332,HS-TJW,DEL
6213,2022/05/11,THA337,HS-TQA,BKK
6214,2022/05/11,THA338,HS-TQA,MAA
6215,2022/05/11,THA349,HS-THG,BKK
6216,2022/05/11,THA350,HS-THG,ISB
6217,2022/05/11,THA403,HS-THH,BKK
6218,2022/05/11,THA404,HS-THH,SIN
6219,2022/05/11,THA409,HS-THH,BKK
6220,2022/05/11,THA410,HS-THH,SIN
6221,2022/05/11,THA415,HS-TQA,BKK
6222,2022/05/11,THA416,HS-TQA,KUL
6223,2022/05/11,THA433,HS-THM,BKK
6224,2022/05/11,THA434,HS-THM,CGK
6225,2022/05/11,THA466,HS-THC,MEL
6226,2022/05/11,THA475,HS-TKX,BKK
6227,2022/05/11,THA478,HS-TKY,HKT
6228,2022/05/11,THA478,HS-TKY,SYD
6229,2022/05/11,THA600,HS-TTB,BKK
6230,2022/05/11,THA601,HS-TTB,HKG
6231,2022/05/11,THA620,HS-THK,BKK
6232,2022/05/11,THA621,HS-THK,MNL
6233,2022/05/11,THA622,HS-TKQ,BKK
6234,2022/05/11,THA623,HS-TKK,KIX
6235,2022/05/11,THA632,HS-THD,BKK
6236,2022/05/11,THA633,HS-THD,TPE
6237,2022/05/11,THA640,HS-TJV,BKK
6238,2022/05/11,THA641,HS-TJW,NRT
6239,2022/05/11,THA642,HS-THC,BKK
6240,2022/05/11,THA643,HS-THJ,NRT
6241,2022/05/11,THA644,HS-THF,BKK
6242,2022/05/11,THA645,HS-THG,NGO
6243,2022/05/11,THA656,HS-TKW,BKK
6244,2022/05/11,THA657,HS-TKN,ICN
6245,2022/05/11,THA658,HS-TKM,BKK
6246,2022/05/11,THA664,HS-THF,BKK
6247,2022/05/11,THA665,HS-THF,PVG
6248,2022/05/11,THA668,HS-THL,BKK
6249,2022/05/11,THA669,HS-THL,CAN
6250,2022/05/11,THA8830,HS-TQD,BKK
6251,2022/05/11,THA910,HS-TTC,BKK
6252,2022/05/11,THA911,HS-TTA,LHR
6253,2022/05/11,THA920,HS-TKY,BKK
6254,2022/05/11,THA921,HS-TKL,FRA
6255,2022/05/11,THA924,HS-THD,BKK
6256,2022/05/11,THA926,HS-TKZ,BKK
6257,2022/05/11,THA926,HS-TKZ,HKT
6258,2022/05/11,THA927,HS-TKZ,HKT
6259,2022/05/11,THA927,HS-TKZ,FRA
6260,2022/05/11,THA930,HS-TWB,BKK
6261,2022/05/11,THA931,HS-TQE,CDG
6262,2022/05/11,THA951,HS-TKV,CPH
6263,2022/05/11,THA961,HS-THB,ARN
6264,2022/05/11,THA971,HS-TQC,ZRH
6265,2022/05/12,THA315,HS-TKQ,BKK
6266,2022/05/12,THA316,HS-TKQ,DEL
6267,2022/05/12,THA317,HS-THL,BKK
6268,2022/05/12,THA318,HS-THL,BOM
6269,2022/05/12,THA321,HS-TQF,BKK
6270,2022/05/12,THA322,HS-TQF,DAC
6271,2022/05/12,THA325,HS-THB,BKK
6272,2022/05/12,THA326,HS-THB,BLR
6273,2022/05/12,THA331,HS-TJW,BKK
6274,2022/05/12,THA332,HS-TJW,DEL
6275,2022/05/12,THA337,HS-TQA,BKK
6276,2022/05/12,THA338,HS-TQA,MAA
6277,2022/05/12,THA345,HS-THG,BKK
6278,2022/05/12,THA346,HS-THG,LHE
6279,2022/05/12,THA403,HS-THL,BKK
6280,2022/05/12,THA404,HS-THL,SIN
6281,2022/05/12,THA415,HS-TQA,BKK
6282,2022/05/12,THA416,HS-TQA,KUL
6283,2022/05/12,THA431,HS-TQE,BKK
6284,2022/05/12,THA432,HS-TQE,DPS
6285,2022/05/12,THA465,HS-THJ,BKK
6286,2022/05/12,THA476,HS-TKX,SYD
6287,2022/05/12,THA477,HS-TKV,BKK
6288,2022/05/12,THA477,HS-TKV,HKT
6289,2022/05/12,THA556,HS-TKM,BKK
6290,2022/05/12,THA557,HS-TKM,SGN
6291,2022/05/12,THA600,HS-TTA,BKK
6292,2022/05/12,THA601,HS-TTA,HKG
6293,2022/05/12,THA612,HS-TJW,BKK
6294,2022/05/12,THA613,HS-TJW,KMG
6295,2022/05/12,THA622,HS-TKK,BKK
6296,2022/05/12,THA623,HS-TKQ,KIX
6297,2022/05/12,THA624,HS-TKK,BKK
6298,2022/05/12,THA625,HS-TKK,MNL
6299,2022/05/12,THA632,HS-THK,BKK
6300,2022/05/12,THA633,HS-THK,TPE
6301,2022/05/12,THA638,HS-THH,BKK
6302,2022/05/12,THA639,HS-THH,HKG
6303,2022/05/12,THA640,HS-TJV,BKK
6304,2022/05/12,THA641,HS-TJV,NRT
6305,2022/05/12,THA642,HS-THH,BKK
6306,2022/05/12,THA643,HS-THC,NRT
6307,2022/05/12,THA644,HS-THM,BKK
6308,2022/05/12,THA645,HS-THF,NGO
6309,2022/05/12,THA656,HS-TKW,BKK
6310,2022/05/12,THA657,HS-TKW,ICN
6311,2022/05/12,THA659,HS-TKM,ICN
6312,2022/05/12,THA678,HS-TKL,BKK
6313,2022/05/12,THA679,HS-TKL,CAN
6314,2022/05/12,THA910,HS-TTB,BKK
6315,2022/05/12,THA911,HS-TTC,LHR
6316,2022/05/12,THA918,HS-TQC,BKK
6317,2022/05/12,THA918,HS-TQC,HKT
6318,2022/05/12,THA919,HS-TQC,HKT
6319,2022/05/12,THA919,HS-TQC,LHR
6320,2022/05/12,THA920,HS-TKX,BKK
6321,2022/05/12,THA921,HS-TKY,FRA
6322,2022/05/12,THA925,HS-THD,MUC
6323,2022/05/12,THA930,HS-THC,BKK
6324,2022/05/12,THA931,HS-TWB,CDG
6325,2022/05/12,THA950,HS-TKM,BKK
6326,2022/05/12,THA960,HS-THK,BKK
6327,2022/05/12,THA970,HS-TQD,BKK
6328,2022/05/13,THA315,HS-TKO,BKK
6329,2022/05/13,THA316,HS-TKO,DEL
6330,2022/05/13,THA317,HS-THJ,BKK
6331,2022/05/13,THA318,HS-THJ,BOM
6332,2022/05/13,THA321,HS-TQA,BKK
6333,2022/05/13,THA322,HS-TQA,DAC
6334,2022/05/13,THA325,HS-THL,BKK
6335,2022/05/13,THA326,HS-THL,BLR
6336,2022/05/13,THA331,HS-TKQ,BKK
6337,2022/05/13,THA332,HS-TKQ,DEL
6338,2022/05/13,THA337,HS-TWA,BKK
6339,2022/05/13,THA338,HS-TWA,MAA
6340,2022/05/13,THA341,HS-TQA,BKK
6341,2022/05/13,THA342,HS-TQA,KHI
6342,2022/05/13,THA345,HS-THH,BKK
6343,2022/05/13,THA346,HS-THH,LHE
6344,2022/05/13,THA349,HS-THM,BKK
6345,2022/05/13,THA350,HS-THM,ISB
6346,2022/05/13,THA403,HS-THB,BKK
6347,2022/05/13,THA404,HS-THB,SIN
6348,2022/05/13,THA409,HS-THB,BKK
6349,2022/05/13,THA410,HS-THB,SIN
6350,2022/05/13,THA415,HS-TQE,BKK
6351,2022/05/13,THA416,HS-TQE,KUL
6352,2022/05/13,THA433,HS-TKP,BKK
6353,2022/05/13,THA434,HS-TKP,CGK
6354,2022/05/13,THA466,HS-THJ,MEL
6355,2022/05/13,THA475,HS-TKZ,BKK
6356,2022/05/13,THA478,HS-TKV,HKT
6357,2022/05/13,THA478,HS-TKV,SYD
6358,2022/05/13,THA600,HS-TTC,BKK
6359,2022/05/13,THA601,HS-TTC,HKG
6360,2022/05/13,THA606,HS-TJW,BKK
6361,2022/05/13,THA607,HS-TJW,HKG
6362,2022/05/13,THA612,HS-TKQ,BKK
6363,2022/05/13,THA613,HS-TKQ,KMG
6364,2022/05/13,THA620,HS-TWA,BKK
6365,2022/05/13,THA621,HS-TWA,MNL
6366,2022/05/13,THA622,HS-TKL,BKK
6367,2022/05/13,THA623,HS-TKK,KIX
6368,2022/05/13,THA632,HS-THL,BKK
6369,2022/05/13,THA633,HS-THL,TPE
6370,2022/05/13,THA640,HS-TKP,BKK
6371,2022/05/13,THA641,HS-TJV,NRT
6372,2022/05/13,THA642,HS-THB,BKK
6373,2022/05/13,THA643,HS-THH,NRT
6374,2022/05/13,THA645,HS-THM,NGO
6375,2022/05/13,THA656,HS-TKW,BKK
6376,2022/05/13,THA657,HS-TKW,ICN
6377,2022/05/13,THA664,HS-THG,BKK
6378,2022/05/13,THA665,HS-THG,PVG
6379,2022/05/13,THA668,HS-TKN,BKK
6380,2022/05/13,THA669,HS-TKN,CAN
6381,2022/05/13,THA910,HS-TTC,BKK
6382,2022/05/13,THA911,HS-TTB,LHR
6383,2022/05/13,THA920,HS-TKK,BKK
6384,2022/05/13,THA921,HS-TKX,FRA
6385,2022/05/13,THA924,HS-THD,BKK
6386,2022/05/13,THA926,HS-TKY,BKK
6387,2022/05/13,THA926,HS-TKY,HKT
6388,2022/05/13,THA927,HS-TKY,HKT
6389,2022/05/13,THA927,HS-TKY,FRA
6390,2022/05/13,THA930,HS-TWB,BKK
6391,2022/05/13,THA931,HS-THC,CDG
6392,2022/05/13,THA950,HS-TKV,BKK
6393,2022/05/13,THA951,HS-TKM,CPH
6394,2022/05/13,THA961,HS-THK,ARN
6395,2022/05/13,THA970,HS-TQE,BKK
6396,2022/05/13,THA971,HS-TQD,ZRH
6397,2022/05/14,THA303,HS-THF,BKK
6398,2022/05/14,THA304,HS-THF,RGN
6399,2022/05/14,THA315,HS-TKL,BKK
6400,2022/05/14,THA316,HS-TKL,DEL
6401,2022/05/14,THA317,HS-THB,BKK
6402,2022/05/14,THA318,HS-THB,BOM
6403,2022/05/14,THA321,HS-THL,BKK
6404,2022/05/14,THA322,HS-THL,DAC
6405,2022/05/14,THA325,HS-THG,BKK
6406,2022/05/14,THA326,HS-THG,BLR
6407,2022/05/14,THA331,HS-TJV,BKK
6408,2022/05/14,THA332,HS-TJV,DEL
6409,2022/05/14,THA337,HS-TQF,BKK
6410,2022/05/14,THA338,HS-TQF,MAA
6411,2022/05/14,THA403,HS-TKN,BKK
6412,2022/05/14,THA404,HS-TKN,SIN
6413,2022/05/14,THA415,HS-TWA,BKK
6414,2022/05/14,THA416,HS-TWA,KUL
6415,2022/05/14,THA431,HS-TQD,BKK
6416,2022/05/14,THA432,HS-TQD,DPS
6417,2022/05/14,THA465,HS-THM,BKK
6418,2022/05/14,THA476,HS-TKZ,SYD
6419,2022/05/14,THA477,HS-TKW,BKK
6420,2022/05/14,THA477,HS-TKW,HKT
6421,2022/05/14,THA556,HS-TKM,BKK
6422,2022/05/14,THA557,HS-TKM,SGN
6423,2022/05/14,THA560,HS-THH,BKK
6424,2022/05/14,THA561,HS-THH,HAN
6425,2022/05/14,THA600,HS-TTA,BKK
6426,2022/05/14,THA601,HS-TTA,HKG
6427,2022/05/14,THA612,HS-TJV,BKK
6428,2022/05/14,THA613,HS-TJV,KMG
6429,2022/05/14,THA622,HS-TKQ,BKK
6430,2022/05/14,THA623,HS-TKL,KIX
6431,2022/05/14,THA624,HS-TKQ,BKK
6432,2022/05/14,THA625,HS-TKQ,MNL
6433,2022/05/14,THA638,HS-THK,BKK
6434,2022/05/14,THA639,HS-THK,HKG
6435,2022/05/14,THA640,HS-TJT,BKK
6436,2022/05/14,THA641,HS-TKP,NRT
6437,2022/05/14,THA642,HS-THF,BKK
6438,2022/05/14,THA643,HS-THB,NRT
6439,2022/05/14,THA644,HS-TKP,BKK
6440,2022/05/14,THA656,HS-TKX,BKK
6441,2022/05/14,THA657,HS-TKW,ICN
6442,2022/05/14,THA678,HS-TKN,BKK
6443,2022/05/14,THA679,HS-TKN,CAN
6444,2022/05/14,THA910,HS-TTA,BKK
6445,2022/05/14,THA911,HS-TTC,LHR
6446,2022/05/14,THA918,HS-TQA,HKT
6447,2022/05/14,THA918,HS-TQA,BKK
6448,2022/05/14,THA919,HS-TQA,HKT
6449,2022/05/14,THA919,HS-TQA,LHR
6450,2022/05/14,THA920,HS-TKM,BKK
6451,2022/05/14,THA921,HS-TKK,FRA
6452,2022/05/14,THA924,HS-THK,BKK
6453,2022/05/14,THA925,HS-THD,MUC
6454,2022/05/14,THA930,HS-TWA,BKK
6455,2022/05/14,THA931,HS-TWB,CDG
6456,2022/05/14,THA950,HS-TKZ,BKK
6457,2022/05/14,THA951,HS-TKV,CPH
6458,2022/05/14,THA960,HS-THL,BKK
6459,2022/05/14,THA970,HS-TQD,BKK
6460,2022/05/14,THA971,HS-TQE,ZRH
6461,2022/05/15,THA315,HS-TKQ,BKK
6462,2022/05/15,THA316,HS-TKQ,DEL
6463,2022/05/15,THA317,HS-TKO,BKK
6464,2022/05/15,THA318,HS-TKO,BOM
6465,2022/05/15,THA321,HS-TQF,BKK
6466,2022/05/15,THA322,HS-TQF,DAC
6467,2022/05/15,THA325,HS-THM,BKK
6468,2022/05/15,THA326,HS-THM,BLR
6469,2022/05/15,THA331,HS-TJT,BKK
6470,2022/05/15,THA332,HS-TJT,DEL
6471,2022/05/15,THA337,HS-TQA,BKK
6472,2022/05/15,THA338,HS-TQA,MAA
6473,2022/05/15,THA341,HS-TQF,BKK
6474,2022/05/15,THA342,HS-TQF,KHI
6475,2022/05/15,THA345,HS-THH,BKK
6476,2022/05/15,THA346,HS-THH,LHE
6477,2022/05/15,THA403,HS-THG,BKK
6478,2022/05/15,THA404,HS-THG,SIN
6479,2022/05/15,THA409,HS-THB,BKK
6480,2022/05/15,THA410,HS-THB,SIN
6481,2022/05/15,THA415,HS-THH,BKK
6482,2022/05/15,THA416,HS-THH,KUL
6483,2022/05/15,THA431,HS-TWB,BKK
6484,2022/05/15,THA432,HS-TWB,DPS
6485,2022/05/15,THA433,HS-TKO,BKK
6486,2022/05/15,THA434,HS-TKO,CGK
6487,2022/05/15,THA465,HS-THC,BKK
6488,2022/05/15,THA466,HS-THM,MEL
6489,2022/05/15,THA475,HS-TKV,BKK
6490,2022/05/15,THA478,HS-TKW,HKT
6491,2022/05/15,THA478,HS-TKW,SYD
6492,2022/05/15,THA600,HS-TTB,BKK
6493,2022/05/15,THA601,HS-TTB,HKG
6494,2022/05/15,THA606,HS-TJV,BKK
6495,2022/05/15,THA607,HS-TJV,HKG
6496,2022/05/15,THA612,HS-TJV,BKK
6497,2022/05/15,THA613,HS-TJV,KMG
6498,2022/05/15,THA622,HS-TKL,BKK
6499,2022/05/15,THA623,HS-TKQ,KIX
6500,2022/05/15,THA624,HS-TKL,BKK
6501,2022/05/15,THA625,HS-TKL,MNL
6502,2022/05/15,THA640,HS-THJ,BKK
6503,2022/05/15,THA641,HS-TJT,NRT
6504,2022/05/15,THA642,HS-THF,BKK
6505,2022/05/15,THA643,HS-THF,NRT
6506,2022/05/15,THA644,HS-TKR,BKK
6507,2022/05/15,THA645,HS-TKP,NGO
6508,2022/05/15,THA654,HS-TKN,BKK
6509,2022/05/15,THA655,HS-TKN,ICN
6510,2022/05/15,THA656,HS-TKK,BKK
6511,2022/05/15,THA657,HS-TKX,ICN
6512,2022/05/15,THA664,HS-THD,BKK
6513,2022/05/15,THA665,HS-THD,PVG
6514,2022/05/15,THA678,HS-THG,BKK
6515,2022/05/15,THA679,HS-THG,CAN
6516,2022/05/15,THA910,HS-TTC,BKK
6517,2022/05/15,THA911,HS-TTA,LHR
6518,2022/05/15,THA920,HS-TKX,BKK
6519,2022/05/15,THA921,HS-TKM,FRA
6520,2022/05/15,THA924,HS-THB,BKK
6521,2022/05/15,THA925,HS-THK,MUC
6522,2022/05/15,THA926,HS-TKY,BKK
6523,2022/05/15,THA927,HS-TKY,HKT
6524,2022/05/15,THA927,HS-TKY,FRA
6525,2022/05/15,THA930,HS-TWB,BKK
6526,2022/05/15,THA931,HS-TWA,CDG
6527,2022/05/15,THA950,HS-TKW,BKK
6528,2022/05/15,THA951,HS-TKZ,CPH
6529,2022/05/15,THA960,HS-THD,BKK
6530,2022/05/15,THA961,HS-THL,ARN
6531,2022/05/15,THA970,HS-TQE,BKK
6532,2022/05/15,THA971,HS-TQD,ZRH
6533,2022/05/16,THA315,HS-TKK,BKK
6534,2022/05/16,THA316,HS-TKK,DEL
6535,2022/05/16,THA317,HS-TKL,BKK
6536,2022/05/16,THA318,HS-TKL,BOM
6537,2022/05/16,THA321,HS-THM,BKK
6538,2022/05/16,THA322,HS-THM,DAC
6539,2022/05/16,THA325,HS-THM,BKK
6540,2022/05/16,THA326,HS-THM,BLR
6541,2022/05/16,THA331,HS-TJV,BKK
6542,2022/05/16,THA332,HS-TJV,DEL
6543,2022/05/16,THA337,HS-TQA,BKK
6544,2022/05/16,THA338,HS-TQA,MAA
6545,2022/05/16,THA349,HS-THF,BKK
6546,2022/05/16,THA350,HS-THF,ISB
6547,2022/05/16,THA403,HS-THH,BKK
6548,2022/05/16,THA404,HS-THH,SIN
6549,2022/05/16,THA415,HS-TWA,BKK
6550,2022/05/16,THA415,HS-TWA,SIN
6551,2022/05/16,THA416,HS-TWA,KUL
6552,2022/05/16,THA431,HS-TQA,BKK
6553,2022/05/16,THA432,HS-TQA,DPS
6554,2022/05/16,THA466,HS-THC,MEL
6555,2022/05/16,THA475,HS-TKZ,BKK
6556,2022/05/16,THA476,HS-TKV,SYD
6557,2022/05/16,THA600,HS-TTA,BKK
6558,2022/05/16,THA601,HS-TTA,HKG
6559,2022/05/16,THA620,HS-THG,BKK
6560,2022/05/16,THA621,HS-THG,MNL
6561,2022/05/16,THA622,HS-TKM,BKK
6562,2022/05/16,THA623,HS-TKL,KIX
6563,2022/05/16,THA624,HS-THL,BKK
6564,2022/05/16,THA625,HS-THL,MNL
6565,2022/05/16,THA632,HS-TKM,BKK
6566,2022/05/16,THA633,HS-TKM,TPE
6567,2022/05/16,THA640,HS-TJW,BKK
6568,2022/05/16,THA641,HS-THJ,NRT
6569,2022/05/16,THA642,HS-THL,BKK
6570,2022/05/16,THA643,HS-THF,NRT
6571,2022/05/16,THA645,HS-TKR,NGO
6572,2022/05/16,THA656,HS-TKO,BKK
6573,2022/05/16,THA657,HS-TKK,ICN
6574,2022/05/16,THA658,HS-TKY,BKK
6575,2022/05/16,THA678,HS-THH,BKK
6576,2022/05/16,THA679,HS-THH,CAN
6577,2022/05/16,THA910,HS-TTA,BKK
6578,2022/05/16,THA911,HS-TTC,LHR
6579,2022/05/16,THA918,HS-TQF,BKK
6580,2022/05/16,THA918,HS-TQF,HKT
6581,2022/05/16,THA919,HS-TQF,HKT
6582,2022/05/16,THA919,HS-TQF,LHR
6583,2022/05/16,THA920,HS-TKV,BKK
6584,2022/05/16,THA921,HS-TKX,FRA
6585,2022/05/16,THA924,HS-THK,BKK
6586,2022/05/16,THA925,HS-THB,MUC
6587,2022/05/16,THA930,HS-TWA,BKK
6588,2022/05/16,THA931,HS-TWB,CDG
6589,2022/05/16,THA951,HS-TKW,CPH
6590,2022/05/16,THA960,HS-THE,BKK
6591,2022/05/16,THA961,HS-THD,ARN
6592,2022/05/16,THA971,HS-TQE,ZRH
6593,2022/05/17,THA315,HS-TKM,BKK
6594,2022/05/17,THA316,HS-TKM,DEL
6595,2022/05/17,THA317,HS-TKZ,BKK
6596,2022/05/17,THA318,HS-TKZ,BOM
6597,2022/05/17,THA321,HS-THD,BKK
6598,2022/05/17,THA322,HS-THD,DAC
6599,2022/05/17,THA325,HS-THG,BKK
6600,2022/05/17,THA326,HS-THG,BLR
6601,2022/05/17,THA331,HS-TKL,BKK
6602,2022/05/17,THA332,HS-TKL,DEL
6603,2022/05/17,THA337,HS-TQC,BKK
6604,2022/05/17,THA338,HS-TQC,MAA
6605,2022/05/17,THA341,HS-TQA,BKK
6606,2022/05/17,THA342,HS-TQA,KHI
6607,2022/05/17,THA345,HS-THL,BKK
6608,2022/05/17,THA346,HS-THL,LHE
6609,2022/05/17,THA403,HS-THG,BKK
6610,2022/05/17,THA404,HS-THG,SIN
6611,2022/05/17,THA415,HS-THM,BKK
6612,2022/05/17,THA416,HS-THM,KUL
6613,2022/05/17,THA465,HS-THB,BKK
6614,2022/05/17,THA476,HS-TKZ,SYD
6615,2022/05/17,THA477,HS-TKW,HKT
6616,2022/05/17,THA477,HS-TKW,BKK
6617,2022/05/17,THA600,HS-TTC,BKK
6618,2022/05/17,THA601,HS-TTC,HKG
6619,2022/05/17,THA606,HS-TJV,BKK
6620,2022/05/17,THA607,HS-TJV,HKG
6621,2022/05/17,THA612,HS-TKL,BKK
6622,2022/05/17,THA613,HS-TKL,KMG
6623,2022/05/17,THA622,HS-TKK,BKK
6624,2022/05/17,THA623,HS-TKM,KIX
6625,2022/05/17,THA624,HS-TKX,BKK
6626,2022/05/17,THA625,HS-TKX,MNL
6627,2022/05/17,THA640,HS-TJW,BKK
6628,2022/05/17,THA641,HS-TJW,NRT
6629,2022/05/17,THA642,HS-THM,BKK
6630,2022/05/17,THA643,HS-THL,NRT
6631,2022/05/17,THA644,HS-THH,BKK
6632,2022/05/17,THA656,HS-TKQ,BKK
6633,2022/05/17,THA657,HS-TKO,ICN
6634,2022/05/17,THA659,HS-TKY,ICN
6635,2022/05/17,THA678,HS-TKO,BKK
6636,2022/05/17,THA679,HS-TKO,CAN
6637,2022/05/17,THA910,HS-TTB,BKK
6638,2022/05/17,THA911,HS-TTA,LHR
6639,2022/05/17,THA920,HS-TKN,BKK
6640,2022/05/17,THA921,HS-TKV,FRA
6641,2022/05/17,THA925,HS-THK,MUC
6642,2022/05/17,THA930,HS-TWB,BKK
6643,2022/05/17,THA931,HS-TWA,CDG
6644,2022/05/17,THA950,HS-TKY,BKK
6645,2022/05/17,THA960,HS-THD,BKK
6646,2022/05/17,THA961,HS-THE,ARN
6647,2022/05/17,THA970,HS-TQE,BKK
6648,2022/05/18,THA315,HS-TKK,BKK
6649,2022/05/18,THA316,HS-TKK,DEL
6650,2022/05/18,THA317,HS-THF,BKK
6651,2022/05/18,THA318,HS-THF,BOM
6652,2022/05/18,THA321,HS-TQF,BKK
6653,2022/05/18,THA322,HS-TQF,DAC
6654,2022/05/18,THA325,HS-THB,BKK
6655,2022/05/18,THA326,HS-THB,BLR
6656,2022/05/18,THA331,HS-TJW,BKK
6657,2022/05/18,THA332,HS-TJW,DEL
6658,2022/05/18,THA337,HS-TQD,BKK
6659,2022/05/18,THA338,HS-TQD,MAA
6660,2022/05/18,THA349,HS-THM,BKK
6661,2022/05/18,THA350,HS-THM,ISB
6662,2022/05/18,THA403,HS-THG,BKK
6663,2022/05/18,THA404,HS-THG,SIN
6664,2022/05/18,THA409,HS-THH,BKK
6665,2022/05/18,THA410,HS-THH,SIN
6666,2022/05/18,THA415,HS-TWA,BKK
6667,2022/05/18,THA416,HS-TWA,KUL
6668,2022/05/18,THA433,HS-THF,BKK
6669,2022/05/18,THA434,HS-THF,CGK
6670,2022/05/18,THA465,HS-THC,BKK
6671,2022/05/18,THA466,HS-THB,MEL
6672,2022/05/18,THA475,HS-TKZ,BKK
6673,2022/05/18,THA478,HS-TKW,HKT
6674,2022/05/18,THA478,HS-TKW,SYD
6675,2022/05/18,THA600,HS-TTC,BKK
6676,2022/05/18,THA601,HS-TTC,HKG
6677,2022/05/18,THA620,HS-THK,BKK
6678,2022/05/18,THA621,HS-THK,MNL
6679,2022/05/18,THA622,HS-TKO,BKK
6680,2022/05/18,THA623,HS-TKK,KIX
6681,2022/05/18,THA632,HS-TKM,BKK
6682,2022/05/18,THA633,HS-TKM,TPE
6683,2022/05/18,THA640,HS-TJV,BKK
6684,2022/05/18,THA641,HS-TJW,NRT
6685,2022/05/18,THA642,HS-THL,BKK
6686,2022/05/18,THA643,HS-THM,NRT
6687,2022/05/18,THA644,HS-THK,BKK
6688,2022/05/18,THA645,HS-THH,NGO
6689,2022/05/18,THA656,HS-TKW,BKK
6690,2022/05/18,THA657,HS-TKQ,ICN
6691,2022/05/18,THA658,HS-TKM,BKK
6692,2022/05/18,THA664,HS-THE,BKK
6693,2022/05/18,THA665,HS-THE,PVG
6694,2022/05/18,THA678,HS-THG,BKK
6695,2022/05/18,THA679,HS-THG,CAN
6696,2022/05/18,THA910,HS-TTC,BKK
6697,2022/05/18,THA911,HS-TTB,LHR
6698,2022/05/18,THA920,HS-TKX,BKK
6699,2022/05/18,THA921,HS-TKN,FRA
6700,2022/05/18,THA924,HS-THE,BKK
6701,2022/05/18,THA926,HS-TKV,BKK
6702,2022/05/18,THA927,HS-TKV,HKT
6703,2022/05/18,THA927,HS-TKV,FRA
6704,2022/05/18,THA930,HS-TWA,BKK
6705,2022/05/18,THA931,HS-TWB,CDG
6706,2022/05/18,THA951,HS-TKY,CPH
6707,2022/05/18,THA961,HS-THD,ARN
6708,2022/05/18,THA971,HS-TQE,ZRH
6709,2022/05/19,THA303,HS-THB,BKK
6710,2022/05/19,THA304,HS-THB,RGN
6711,2022/05/19,THA315,HS-TKM,BKK
6712,2022/05/19,THA316,HS-TKM,DEL
6713,2022/05/19,THA317,HS-THG,BKK
6714,2022/05/19,THA318,HS-THG,BOM
6715,2022/05/19,THA321,HS-TQD,BKK
6716,2022/05/19,THA322,HS-TQD,DAC
6717,2022/05/19,THA325,HS-THL,BKK
6718,2022/05/19,THA326,HS-THL,BLR
6719,2022/05/19,THA331,HS-TJW,BKK
6720,2022/05/19,THA332,HS-TJW,DEL
6721,2022/05/19,THA337,HS-TQD,BKK
6722,2022/05/19,THA338,HS-TQD,MAA
6723,2022/05/19,THA345,HS-THK,BKK
6724,2022/05/19,THA346,HS-THK,LHE
6725,2022/05/19,THA403,HS-THG,BKK
6726,2022/05/19,THA404,HS-THG,SIN
6727,2022/05/19,THA415,HS-TQE,BKK
6728,2022/05/19,THA416,HS-TQE,KUL
6729,2022/05/19,THA431,HS-TQF,BKK
6730,2022/05/19,THA432,HS-TQF,DPS
6731,2022/05/19,THA465,HS-THM,BKK
6732,2022/05/19,THA466,HS-THC,MEL
6733,2022/05/19,THA476,HS-TKZ,SYD
6734,2022/05/19,THA477,HS-TKW,BKK
6735,2022/05/19,THA477,HS-TKW,HKT
6736,2022/05/19,THA556,HS-TKO,BKK
6737,2022/05/19,THA557,HS-TKO,SGN
6738,2022/05/19,THA600,HS-TTB,BKK
6739,2022/05/19,THA601,HS-TTB,HKG
6740,2022/05/19,THA612,HS-TJW,BKK
6741,2022/05/19,THA613,HS-TJW,KMG
6742,2022/05/19,THA622,HS-TKQ,BKK
6743,2022/05/19,THA623,HS-TKO,KIX
6744,2022/05/19,THA624,HS-TKQ,BKK
6745,2022/05/19,THA625,HS-TKQ,MNL
6746,2022/05/19,THA632,HS-THD,BKK
6747,2022/05/19,THA633,HS-THD,TPE
6748,2022/05/19,THA638,HS-THB,BKK
6749,2022/05/19,THA639,HS-THB,HKG
6750,2022/05/19,THA640,HS-TJV,BKK
